Wall time,Step,Value;;;;;"Average Reward; Last 50 Episodes:";
1612281375.5490153,3085,-2.477656841278076;;;;;;
1612281378.1023843,3090,-2.4453227519989014;;;;;;
1612281378.1023843,3092,-1.2206752300262451;;;;;;
1612281380.243356,3104,-1.2122704982757568;;;;;;
1612281380.243356,3106,-1.0996010303497314;;;;;;
1612281382.5440683,3119,-1.316545009613037;;;;;;
1612281384.3377295,3125,-1.0648138523101807;;;;;;
1612281384.338727,3127,-1.2144155502319336;;;;;;
1612281384.338727,3129,-1.299130916595459;;;;;;
1612281386.3999205,3131,-3.535228729248047;;;;;;
1612281386.4009206,3135,-0.9943494200706482;;;;;;
1612281389.344962,3141,-1.0016582012176514;;;;;;
1612281391.362003,3154,-1.174051284790039;;;;;;
1612281391.362003,3156,-1.0561296939849854;;;;;;
1612281393.7564871,3164,-2.4273524284362793;;;;;;
1612281393.7564871,3168,-1.0861624479293823;;;;;;
1612281395.9645576,3170,-0.965193510055542;;;;;;
1612281395.9645576,3172,-1.035536527633667;;;;;;
1612281397.7597854,3189,-1.280991554260254;;;;;;
1612281399.7470133,3196,-1.6601547002792358;;;;;;
1612281399.7470133,3199,-1.0267517566680908;;;;;;
1612281401.3686442,3201,-1.4151631593704224;;;;;;
1612281401.3686442,3205,-1.0604326725006104;;;;;;
1612281403.1798024,3215,-0.9475123882293701;;;;;;
1612281403.1798024,3217,-1.1500190496444702;;;;;;
1612281405.5753987,3221,-1.05303955078125;;;;;;
1612281405.5763967,3223,-1.0613195896148682;;;;;;
1612281405.5763967,3225,-1.3212369680404663;;;;;;
1612281407.7702432,3230,-1.0229662656784058;;;;;;
1612281407.7702432,3234,-1.2143118381500244;;;;;;
1612281407.7702432,3238,-1.0333962440490723;;;;;;
1612281412.0358257,3256,-1.006567358970642;;;;;;
1612281414.188085,3262,-1.0555336475372314;;;;;;
1612281415.7528942,3279,-1.069577932357788;;;;;;
1612281419.6363344,3290,-1.244269847869873;;;;;;
1612281419.6363344,3292,-1.2361477613449097;;;;;;
1612281421.5382504,3304,-1.1145498752593994;;;;;;
1612281421.5382504,3306,-1.0920639038085938;;;;;;
1612281421.5382504,3308,-1.7842903137207031;;;;;;
1612281425.037896,3322,-2.4436163902282715;;;;;;
1612281427.0271368,3334,-1.1488251686096191;;;;;;
1612281427.0271368,3336,-1.1831635236740112;;;;;;
1612281430.9925354,3350,-1.0104739665985107;;;;;;
1612281430.9925354,3352,-1.0404322147369385;;;;;;
1612281430.993533,3357,-2.3974010944366455;;;;;;
1612281432.765822,3363,-1.029120922088623;;;;;;
1612281434.8103247,3371,-1.0807521343231201;;;;;;
1612281434.8103247,3375,-1.2944509983062744;;;;;;
1612281436.6979213,3383,-0.9867172241210938;;;;;;
1612281438.7037642,3395,-1.2397063970565796;;;;;;
1612281440.766225,3402,-2.489792823791504;;;;;;
1612281440.766225,3404,-3.114924430847168;;;;;;
1612281440.7672539,3408,-1.0663824081420898;;;;;;
1612281443.113353,3417,-1.1558396816253662;;;;;;
1612281444.9999354,3423,-2.42755126953125;;;;;;
1612281444.9999354,3427,-0.9527139663696289;;;;;;
1612281447.3996847,3431,-0.9822816848754883;;;;;;
1612281447.3996847,3435,-1.3292739391326904;;;;;;
1612281450.176328,3448,-3.192448616027832;;;;;;
1612281452.290655,3451,-1.2279882431030273;;;;;;
1612281452.290655,3453,-1.010827898979187;;;;;;
1612281455.6337135,3465,-1.0530343055725098;;;;;;
1612281455.6337135,3467,-1.0928115844726562;;;;;;
1612281455.6337135,3469,-1.2651753425598145;;;;;;
1612281458.3594527,3473,-1.0134360790252686;;;;;;
1612281458.3594527,3477,-1.0896886587142944;;;;;;
1612281463.2871096,3495,-2.56430721282959;;;;;;
1612281466.8077238,3510,-2.406632661819458;;;;;;
1612281466.8077238,3518,-1.406400442123413;;;;;;
1612281468.994853,3526,-1.084094762802124;;;;;;
1612281468.994853,3528,-1.1539621353149414;;;;;;
1612281471.0044808,3537,-1.20370352268219;;;;;;
1612281471.0055103,3539,-1.0391547679901123;;;;;;
1612281473.1597555,3541,-1.2495946884155273;;;;;;
1612281473.1597555,3547,-1.0653904676437378;;;;;;
1612281473.1597555,3548,-2.4460761547088623;;;;;;
1612281475.2381644,3558,-2.432382106781006;;;;;;
1612281477.0732918,3566,-1.0814919471740723;;;;;;
1612281477.0732918,3568,-1.374788522720337;;;;;;
1612281477.0732918,3569,-2.507173776626587;;;;;;
1612281478.715869,3573,-1.065514326095581;;;;;;
1612281478.715869,3575,-1.2346653938293457;;;;;;
1612281480.8072908,3585,-0.9783779382705688;;;;;;
1612281480.8082926,3588,-2.4401609897613525;;;;;;
1612281483.155637,3591,-2.846010208129883;;;;;;
1612281483.155637,3596,-1.0460443496704102;;;;;;
1612281485.1124027,3601,-2.4527881145477295;;;;;;
1612281485.1124027,3607,-1.0124436616897583;;;;;;
1612281487.1598942,3611,-1.6214135885238647;;;;;;
1612281489.1077507,3625,-1.2441481351852417;;;;;;
1612281489.1077507,3628,-2.4330687522888184;;;;;;
1612281490.6311905,3632,-1.5613362789154053;;;;;;
1612281494.3891516,3652,-1.162402629852295;;;;;;
1612281494.3891516,3654,-1.0885341167449951;;;;;;
1612281494.3891516,3656,-1.3842287063598633;;;;;;
1612281500.1254997,3681,-1.3836004734039307;;;;;;
1612281500.1264973,3687,-2.407102108001709;;;;;;
1612281501.9945047,3695,-1.0313198566436768;;;;;;
1612281501.9945047,3697,-1.2471048831939697;;;;;;
1612281504.1946566,3703,-1.0489850044250488;;;;;;
1612281504.1946566,3704,-2.4089646339416504;;;;;;
1612281504.1946566,3708,-2.454327344894409;;;;;;
1612281505.7923524,3712,-1.2434418201446533;;;;;;
1612281505.7923524,3716,-1.1868292093276978;;;;;;
1612281507.6573682,3726,-1.0657942295074463;;;;;;
1612281509.3867471,3732,-0.9873363971710205;;;;;;
1612281509.3867471,3736,-1.1357545852661133;;;;;;
1612281511.5091035,3741,-2.471329927444458;;;;;;
1612281511.5091035,3747,-1.2374755144119263;;;;;;
1612281513.6363864,3752,-1.1008741855621338;;;;;;
1612281513.6363864,3756,-1.1745150089263916;;;;;;
1612281515.6836324,3761,-1.1492640972137451;;;;;;
1612281515.6836324,3767,-1.4256765842437744;;;;;;
1612281515.6836324,3769,-1.251960039138794;;;;;;
1612281517.6383998,3775,-1.082218885421753;;;;;;
1612281517.6383998,3779,-2.389587163925171;;;;;;
1612281522.3288682,3794,-1.0234525203704834;;;;;;
1612281522.3288682,3798,-1.132585883140564;;;;;;
1612281524.564921,3807,-1.2240983247756958;;;;;;
1612281526.4409134,3816,-1.110367774963379;;;;;;
1612281526.4409134,3818,-1.0480901002883911;;;;;;
1612281528.3777301,3820,-1.0266324281692505;;;;;;
1612281528.3777301,3823,-2.421949625015259;;;;;;
1612281528.378734,3824,-2.5166096687316895;;;;;;
1612281528.378734,3828,-3.0163989067077637;;;;;;
1612281530.153995,3832,-1.3790305852890015;;;;;;
1612281530.1550128,3838,-1.5088586807250977;;;;;;
1612281531.7596893,3840,-0.956575870513916;;;;;;
1612281531.7596893,3847,-2.416905403137207;;;;;;
1612281533.6456506,3857,-1.1528022289276123;;;;;;
1612281535.6004612,3861,-1.1525146961212158;;;;;;
1612281537.6907113,3874,-1.1203725337982178;;;;;;
1612281537.6907113,3875,-2.432068347930908;;;;;;
1612281537.6907113,3877,-0.9509389996528625;;;;;;
1612281537.6907113,3879,-1.0514929294586182;;;;;;
1612281539.5068524,3885,-0.9920535087585449;;;;;;
1612281539.5068524,3889,-0.9530858993530273;;;;;;
1612281541.726886,3897,-1.2104718685150146;;;;;;
1612281543.7495134,3902,-0.9855191111564636;;;;;;
1612281543.7495134,3905,-1.0297945737838745;;;;;;
1612281543.7495134,3909,-1.3625216484069824;;;;;;
1612281545.7980087,3911,-1.2683309316635132;;;;;;
1612281545.7980087,3913,-1.1633481979370117;;;;;;
1612281547.7109416,3921,-1.4121668338775635;;;;;;
1612281547.7109416,3929,-1.2254559993743896;;;;;;
1612281549.5639884,3931,-1.153015375137329;;;;;;
1612281549.5639884,3933,-1.6115961074829102;;;;;;
1612281551.3103666,3941,-1.070366382598877;;;;;;
1612281551.3103666,3943,-0.9689288139343262;;;;;;
1612281551.3103666,3947,-1.1625478267669678;;;;;;
1612281551.3103666,3949,-0.9598290920257568;;;;;;
1612281553.2790864,3953,-1.204345941543579;;;;;;
1612281553.2790864,3955,-1.2346830368041992;;;;;;
1612281553.2790864,3957,-1.0298962593078613;;;;;;
1612281555.4432719,3961,-1.100433111190796;;;;;;
1612281555.4432719,3963,-1.054516077041626;;;;;;
1612281555.4432719,3967,-1.095826268196106;;;;;;
1612281557.5125434,3976,-1.0958189964294434;;;;;;
1612281557.5125434,3978,-1.0861574411392212;;;;;;
1612281561.6739113,3990,-0.9859367609024048;;;;;;
1612281561.6749082,3992,-0.9218072891235352;;;;;;
1612281561.6749082,3993,-2.4797542095184326;;;;;;
1612281563.6446602,4000,-1.119347095489502;;;;;;
1612281563.6456413,4004,-1.617875099182129;;;;;;
1612281563.6456413,4007,-1.0773882865905762;;;;;;
1612281565.4729035,4015,-1.1575498580932617;;;;;;
1612281569.205921,4034,-0.9501739740371704;;;;;;
1612281569.205921,4038,-1.088576078414917;;;;;;
1612281571.411029,4042,-1.0028271675109863;;;;;;
1612281571.411029,4043,-2.4360597133636475;;;;;;
1612281573.3588536,4051,-0.9804049730300903;;;;;;
1612281573.3588536,4055,-1.0677779912948608;;;;;;
1612281573.3588536,4057,-1.0122618675231934;;;;;;
1612281573.3588536,4059,-1.1307698488235474;;;;;;
1612281575.5469735,4064,-0.9142279028892517;;;;;;
1612281577.662318,4072,-1.0020357370376587;;;;;;
1612281577.662318,4074,-1.2170965671539307;;;;;;
1612281579.531322,4080,-1.0948903560638428;;;;;;
1612281579.531322,4086,-0.9156979322433472;;;;;;
1612281583.5250628,4103,-2.4258577823638916;;;;;;
1612281583.5250628,4105,-1.1414755582809448;;;;;;
1612281585.327221,4110,-1.0329192876815796;;;;;;
1612281585.327221,4112,-0.9915713667869568;;;;;;
1612281585.327221,4115,-2.399871349334717;;;;;;
1612281587.4292045,4121,-1.1054916381835938;;;;;;
1612281587.4292045,4125,-0.9485222101211548;;;;;;
1612281587.4292045,4127,-1.5944833755493164;;;;;;
1612281588.95013,4131,-0.9761342406272888;;;;;;
1612281588.95013,4133,-0.9068267345428467;;;;;;
1612281588.95013,4135,-1.0655310153961182;;;;;;
1612281588.95013,4137,-0.9954468607902527;;;;;;
1612281590.995648,4141,-1.3510780334472656;;;;;;
1612281590.9966764,4145,-1.0836501121520996;;;;;;
1612281590.9966764,4146,-2.4588232040405273;;;;;;
1612281593.1900303,4153,-0.9879348278045654;;;;;;
1612281593.1900303,4154,-2.3985064029693604;;;;;;
1612281593.1900303,4158,-1.0988247394561768;;;;;;
1612281595.2285814,4164,-1.165893793106079;;;;;;
1612281597.2155306,4173,-1.1069393157958984;;;;;;
1612281600.7116132,4195,-1.0827915668487549;;;;;;
1612281603.0304313,4203,-1.3047860860824585;;;;;;
1612281603.0304313,4207,-2.4030590057373047;;;;;;
1612281605.1702533,4215,-0.8958815336227417;;;;;;
1612281605.1702533,4218,-2.4270267486572266;;;;;;
1612281607.0253003,4223,-2.515291929244995;;;;;;
1612281608.8514237,4234,-1.0251600742340088;;;;;;
1612281608.8514237,4235,-2.3993148803710938;;;;;;
1612281608.8514237,4239,-1.107161283493042;;;;;;
1612281611.0268686,4245,-0.9370691776275635;;;;;;
1612281612.756246,4251,-1.4578521251678467;;;;;;
1612281612.756246,4253,-1.1986147165298462;;;;;;
1612281612.756246,4255,-1.2055691480636597;;;;;;
1612281616.5406644,4273,-1.0583229064941406;;;;;;
1612281616.5406644,4275,-1.1318254470825195;;;;;;
1612281616.5406644,4277,-1.0968799591064453;;;;;;
1612281616.5406644,4279,-1.1049764156341553;;;;;;
1612281618.9174244,4283,-1.0692903995513916;;;;;;
1612281618.918421,4287,-1.0986638069152832;;;;;;
1612281620.9980915,4292,-2.4965498447418213;;;;;;
1612281623.1493406,4302,-1.1459743976593018;;;;;;
1612281623.1493406,4304,-2.4625260829925537;;;;;;
1612281623.1493406,4305,-2.444394826889038;;;;;;
1612281623.1493406,4307,-1.0281261205673218;;;;;;
1612281623.1493406,4309,-1.6787874698638916;;;;;;
1612281627.8268926,4324,-1.1401777267456055;;;;;;
1612281631.5615954,4341,-1.1915841102600098;;;;;;
1612281633.6181421,4350,-0.9894140958786011;;;;;;
1612281635.5240128,4364,-1.2091703414916992;;;;;;
1612281635.5240128,4366,-1.1060587167739868;;;;;;
1612281637.0559206,4372,-1.285865068435669;;;;;;
1612281637.0569506,4379,-3.135932683944702;;;;;;
1612281641.0293374,4393,-1.0918645858764648;;;;;;
1612281641.0293374,4399,-1.2372615337371826;;;;;;
1612281642.7148457,4404,-1.117558240890503;;;;;;
1612281642.7148457,4406,-1.2772243022918701;;;;;;
1612281642.7148457,4408,-0.9187201857566833;;;;;;
1612281644.7813447,4412,-1.164753794670105;;;;;;
1612281646.7760146,4428,-1.283016324043274;;;;;;
1612281648.6001368,4432,-0.8970574140548706;;;;;;
1612281648.6001368,4435,-2.4764504432678223;;;;;;
1612281648.6001368,4439,-1.0529592037200928;;;;;;
1612281652.821884,4456,-1.0212101936340332;;;;;;
1612281654.9302409,4469,-1.0192904472351074;;;;;;
1612281657.0020528,4470,-2.4023849964141846;;;;;;
1612281657.0020528,4471,-2.441188335418701;;;;;;
1612281657.0030377,4479,-1.2510087490081787;;;;;;
1612281660.4426422,4491,-1.0132598876953125;;;;;;
1612281662.2647717,4507,-1.4677432775497437;;;;;;
1612281664.2135985,4519,-1.0341770648956299;;;;;;
1612281666.068169,4521,-1.1294689178466797;;;;;;
1612281666.068169,4523,-1.0821374654769897;;;;;;
1612281666.068169,4525,-1.0691183805465698;;;;;;
1612281666.068169,4529,-1.0838656425476074;;;;;;
1612281667.7257388,4533,-1.4013171195983887;;;;;;
1612281667.7257388,4539,-1.0962023735046387;;;;;;
1612281671.8197963,4550,-1.0791763067245483;;;;;;
1612281671.8197963,4553,-1.0941556692123413;;;;;;
1612281673.7336795,4565,-1.3823761940002441;;;;;;
1612281675.2835689,4573,-1.0968055725097656;;;;;;
1612281675.2835689,4577,-1.3999143838882446;;;;;;
1612281677.0488243,4585,-1.1293071508407593;;;;;;
1612281677.049815,4587,-3.357375383377075;;;;;;
1612281678.9626837,4591,-0.9651434421539307;;;;;;
1612281680.8740892,4601,-1.09328293800354;;;;;;
1612281680.8740892,4607,-1.0489609241485596;;;;;;
1612281682.9694846,4611,-1.1966553926467896;;;;;;
1612281682.9694846,4617,-0.936469316482544;;;;;;
1612281682.9694846,4619,-1.0906147956848145;;;;;;
1612281684.9392295,4620,-2.4785804748535156;;;;;;
1612281688.527636,4640,-0.9871267080307007;;;;;;
1612281688.527636,4642,-0.990190863609314;;;;;;
1612281688.527636,4645,-1.3426685333251953;;;;;;
1612281688.527636,4647,-1.128902554512024;;;;;;
1612281688.527636,4649,-1.124347448348999;;;;;;
1612281690.5971022,4651,-1.013586163520813;;;;;;
1612281690.5971022,4659,-1.0504839420318604;;;;;;
1612281692.743333,4661,-2.4354217052459717;;;;;;
1612281692.743333,4667,-1.002785563468933;;;;;;
1612281692.743333,4669,-2.458102226257324;;;;;;
1612281694.3640344,4672,-1.1285450458526611;;;;;;
1612281694.3640344,4675,-1.151536226272583;;;;;;
1612281698.6306322,4692,-1.1527701616287231;;;;;;
1612281700.765038,4700,-1.0578514337539673;;;;;;
1612281700.765038,4704,-1.0676017999649048;;;;;;
1612281700.765038,4707,-2.405912399291992;;;;;;
1612281702.3448164,4710,-2.4218437671661377;;;;;;
1612281702.3448164,4716,-0.9879602193832397;;;;;;
1612281704.0243251,4722,-1.1447862386703491;;;;;;
1612281705.73578,4734,-1.0630158185958862;;;;;;
1612281705.73578,4736,-1.1021921634674072;;;;;;
1612281707.53501,4744,-1.1996368169784546;;;;;;
1612281709.3131542,4750,-0.9368480443954468;;;;;;
1612281709.3131542,4756,-0.931736946105957;;;;;;
1612281711.3690977,4760,-1.3544725179672241;;;;;;
1612281711.3690977,4762,-1.0869040489196777;;;;;;
1612281713.7516963,4770,-0.8831268548965454;;;;;;
1612281713.7516963,4778,-1.0099878311157227;;;;;;
1612281715.8164759,4784,-1.029247760772705;;;;;;
1612281715.8164759,4785,-2.4502031803131104;;;;;;
1612281715.8164759,4786,-2.445521831512451;;;;;;
1612281715.8164759,4788,-1.147152066230774;;;;;;
1612281717.8066752,4794,-0.9779974222183228;;;;;;
1612281719.8583615,4801,-1.3560636043548584;;;;;;
1612281721.7974188,4813,-1.0169209241867065;;;;;;
1612281721.7974188,4815,-1.2248746156692505;;;;;;
1612281723.8387969,4820,-1.1057231426239014;;;;;;
1612281725.656603,4830,-1.2046270370483398;;;;;;
1612281725.6575892,4834,-1.1153793334960938;;;;;;
1612281725.6575892,4836,-0.9944814443588257;;;;;;
1612281727.7410204,4840,-1.0453556776046753;;;;;;
1612281727.7410204,4843,-2.4058034420013428;;;;;;
1612281727.7420177,4847,-1.046167254447937;;;;;;
1612281727.7420177,4849,-1.0528972148895264;;;;;;
1612281729.3771973,4854,-1.227480173110962;;;;;;
1612281729.3771973,4856,-0.9552662372589111;;;;;;
1612281729.3771973,4859,-0.9551402926445007;;;;;;
1612281730.832128,4865,-1.4144948720932007;;;;;;
1612281730.832128,4867,-1.2061502933502197;;;;;;
1612281732.61842,4871,-1.0107084512710571;;;;;;
1612281734.487392,4883,-1.1931922435760498;;;;;;
1612281734.487392,4888,-1.2377417087554932;;;;;;
1612281736.6147397,4894,-1.0295193195343018;;;;;;
1612281736.6147397,4896,-0.9423920512199402;;;;;;
1612281738.365596,4904,-1.0524958372116089;;;;;;
1612281740.9296396,4915,-0.9055293202400208;;;;;;
1612281745.3229356,4937,-1.0803391933441162;;;;;;
1612281747.345169,4944,-2.9804139137268066;;;;;;
1612281747.345169,4948,-1.2233586311340332;;;;;;
1612281749.4119828,4958,-1.0259648561477661;;;;;;
1612281751.6260755,4964,-1.1441328525543213;;;;;;
1612281751.6270633,4968,-0.9980945587158203;;;;;;
1612281753.4275177,4976,-1.0213565826416016;;;;;;
1612281755.25071,4986,-1.0258758068084717;;;;;;
1612281757.096741,4994,-0.9874703884124756;;;;;;
1612281759.1756341,5002,-0.9553369283676147;;;;;;
1612281759.1756341,5007,-2.4295618534088135;;;;;;
1612281763.2080162,5023,-2.4871809482574463;;;;;;
1612281765.255544,5035,-1.1147661209106445;;;;;;
1612281769.4453824,5054,-1.26633882522583;;;;;;
1612281769.4453824,5056,-1.1777952909469604;;;;;;
1612281769.4453824,5058,-1.1892179250717163;;;;;;
1612281771.2575052,5064,-1.0576525926589966;;;;;;
1612281771.2575052,5066,-0.9060043692588806;;;;;;
1612281773.1244497,5075,-1.1745191812515259;;;;;;
1612281773.1244497,5079,-1.191195011138916;;;;;;
1612281775.0608594,5087,-1.0096498727798462;;;;;;
1612281775.0608594,5089,-0.9789959192276001;;;;;;
1612281776.993658,5091,-1.2049944400787354;;;;;;
1612281776.993658,5093,-1.1583423614501953;;;;;;
1612281776.993658,5095,-0.9071674346923828;;;;;;
1612281776.993658,5097,-0.9655710458755493;;;;;;
1612281776.9946854,5098,-2.413770914077759;;;;;;
1612281781.271444,5114,-1.146083116531372;;;;;;
1612281788.6910765,5158,-2.469038724899292;;;;;;
1612281790.9081154,5160,-0.9667482376098633;;;;;;
1612281790.9081154,5162,-0.9843255281448364;;;;;;
1612281792.9646778,5174,-0.9727048873901367;;;;;;
1612281794.5863423,5183,-2.399259328842163;;;;;;
1612281794.5863423,5189,-1.1891565322875977;;;;;;
1612281796.1564739,5193,-0.9837737083435059;;;;;;
1612281796.1564739,5195,-1.2138848304748535;;;;;;
1612281796.1564739,5197,-1.1840009689331055;;;;;;
1612281796.1564739,5199,-1.0214070081710815;;;;;;
1612281797.8429658,5207,-1.1990795135498047;;;;;;
1612281801.3934753,5223,-1.0767407417297363;;;;;;
1612281801.3934753,5225,-1.017547607421875;;;;;;
1612281803.3961217,5230,-1.038378357887268;;;;;;
1612281803.3961217,5233,-1.095887303352356;;;;;;
1612281803.3961217,5235,-1.034020185470581;;;;;;
1612281803.3961217,5239,-1.1446254253387451;;;;;;
1612281808.5473518,5262,-0.9430564045906067;;;;;;
1612281808.5473518,5266,-1.034738302230835;;;;;;
1612281810.103596,5272,-1.1255462169647217;;;;;;
1612281810.103596,5276,-1.1083109378814697;;;;;;
1612281811.9575057,5286,-1.0812723636627197;;;;;;
1612281813.7667022,5292,-1.044294834136963;;;;;;
1612281813.7667022,5298,-0.9933626651763916;;;;;;
1612281816.9870615,5314,-2.428738832473755;;;;;;
1612281816.9870615,5316,-1.0157524347305298;;;;;;
1612281819.1902597,5327,-1.0560851097106934;;;;;;
1612281821.1643767,5330,-2.486668348312378;;;;;;
1612281821.1643767,5332,-1.0708259344100952;;;;;;
1612281823.4392717,5344,-1.1170637607574463;;;;;;
1612281823.4392717,5348,-2.4170761108398438;;;;;;
1612281825.1896777,5350,-0.9783840179443359;;;;;;
1612281825.1896777,5359,-0.9721642732620239;;;;;;
1612281826.6826355,5363,-3.1915664672851562;;;;;;
1612281826.6826355,5367,-1.1282634735107422;;;;;;
1612281828.7490807,5373,-1.1588672399520874;;;;;;
1612281828.7490807,5375,-1.192883014678955;;;;;;
1612281832.6157436,5390,-1.024356722831726;;;;;;
1612281834.5864758,5400,-1.127160906791687;;;;;;
1612281834.5864758,5404,-1.0396533012390137;;;;;;
1612281834.5864758,5406,-1.0940682888031006;;;;;;
1612281834.5864758,5408,-1.1359379291534424;;;;;;
1612281836.496922,5416,-1.1417052745819092;;;;;;
1612281838.502031,5428,-1.2372002601623535;;;;;;
1612281840.3770692,5435,-2.4412429332733154;;;;;;
1612281842.3926325,5441,-1.048652172088623;;;;;;
1612281842.3926325,5443,-1.1902971267700195;;;;;;
1612281842.3926325,5447,-1.064469814300537;;;;;;
1612281846.6353254,5460,-1.1288214921951294;;;;;;
1612281848.6942,5470,-1.0276720523834229;;;;;;
1612281852.4511585,5493,-1.0952142477035522;;;;;;
1612281855.0462215,5502,-2.4600038528442383;;;;;;
1612281855.0462215,5506,-1.0146797895431519;;;;;;
1612281855.0462215,5508,-1.1177653074264526;;;;;;
1612281856.9172199,5514,-1.1609410047531128;;;;;;
1612281856.9172199,5516,-1.2135974168777466;;;;;;
1612281860.6293292,5534,-1.0345263481140137;;;;;;
1612281862.3666537,5546,-0.9767774343490601;;;;;;
1612281864.237652,5554,-1.043565034866333;;;;;;
1612281866.046817,5563,-2.421725273132324;;;;;;
1612281866.046817,5567,-0.9501078128814697;;;;;;
1612281867.585162,5571,-1.0620579719543457;;;;;;
1612281867.585162,5575,-1.0437554121017456;;;;;;
1612281867.585162,5579,-0.8938782215118408;;;;;;
1612281869.9458826,5585,-1.0802264213562012;;;;;;
1612281869.9458826,5587,-1.1990764141082764;;;;;;
1612281869.9458826,5588,-2.388711929321289;;;;;;
1612281872.1388628,5593,-2.4365532398223877;;;;;;
1612281872.1388628,5595,-0.9159716367721558;;;;;;
1612281872.1388628,5597,-0.9788228273391724;;;;;;
1612281872.1388628,5599,-1.0961666107177734;;;;;;
1612281874.2791102,5605,-1.0634084939956665;;;;;;
1612281874.2791102,5607,-1.0559635162353516;;;;;;
1612281874.2791102,5608,-2.409029483795166;;;;;;
1612281876.0798595,5613,-1.0163671970367432;;;;;;
1612281876.0798595,5615,-1.0146594047546387;;;;;;
1612281876.0808911,5619,-1.1727418899536133;;;;;;
1612281877.9169557,5621,-1.0554622411727905;;;;;;
1612281877.9169557,5629,-0.9756097793579102;;;;;;
1612281879.4551165,5633,-0.9878401756286621;;;;;;
1612281879.4551165,5635,-0.9546235799789429;;;;;;
1612281879.4551165,5637,-1.148210883140564;;;;;;
1612281881.1954646,5644,-2.451071262359619;;;;;;
1612281881.1954646,5648,-1.1132698059082031;;;;;;
1612281882.9549572,5652,-1.1967633962631226;;;;;;
1612281882.9549572,5658,-1.1219251155853271;;;;;;
1612281887.1271935,5675,-2.3827755451202393;;;;;;
1612281888.8556058,5680,-0.94919753074646;;;;;String;Float
1612281888.8556058,5683,-1.0187170505523682;;;;;-1.0187170505523682;-1.018717051
1612281888.8556058,5687,-1.0787510871887207;;;;;-1.0787510871887207;-1.078751087
1612281891.0028663,5691,-0.9305905103683472;;;;;-0.9305905103683472;-0.93059051
1612281891.0028663,5694,-1.056762456893921;;;;;-1.056762456893921;-1.056762457
1612281892.7601972,5700,-1.2043898105621338;;;;;-1.2043898105621338;-1.204389811
1612281894.5615969,5712,-1.3124327659606934;;;;;-1.3124327659606934;-1.312432766
1612281896.3717597,5720,-1.0706534385681152;;;;;-1.0706534385681152;-1.070653439
1612281896.3717597,5723,-2.453155994415283;;;;;-2.453155994415283;-2.453155994
1612281896.3717597,5729,-1.3488218784332275;;;;;-1.3488218784332275;-1.348821878
1612281897.9690802,5737,-1.0320090055465698;;;;;-1.0320090055465698;-1.032009006
1612281899.8382301,5744,-2.39841365814209;;;;;-2.39841365814209;-2.398413658
1612281901.3349516,5751,-1.3401446342468262;;;;;-1.3401446342468262;-1.340144634
1612281901.3349516,5759,-1.2193553447723389;;;;;-1.2193553447723389;-1.219355345
1612281905.1606948,5771,-1.0530191659927368;;;;;-1.0530191659927368;-1.053019166
1612281905.1606948,5777,-1.0903972387313843;;;;;-1.0903972387313843;-1.090397239
1612281907.0803766,5785,-1.0472471714019775;;;;;-1.0472471714019775;-1.047247171
1612281907.0803766,5789,-1.0541582107543945;;;;;-1.0541582107543945;-1.054158211
1612281909.2605348,5796,-0.9651053547859192;;;;;-0.9651053547859192;-0.965105355
1612281909.2615442,5798,-1.0330405235290527;;;;;-1.0330405235290527;-1.033040524
1612281913.1661098,5812,-1.0073548555374146;;;;;-1.0073548555374146;-1.007354856
1612281913.1661098,5818,-1.0702635049819946;;;;;-1.0702635049819946;-1.070263505
1612281915.1667612,5820,-1.2305431365966797;;;;;-1.2305431365966797;-1.230543137
1612281915.1667612,5829,-2.4367520809173584;;;;;-2.4367520809173584;-2.436752081
1612281917.5134573,5831,-1.2519956827163696;;;;;-1.2519956827163696;-1.251995683
1612281917.5134573,5833,-1.0722901821136475;;;;;-1.0722901821136475;-1.072290182
1612281917.5134573,5836,-1.0567588806152344;;;;;-1.0567588806152344;-1.056758881
1612281919.647426,5841,-1.0068920850753784;;;;;-1.0068920850753784;-1.006892085
1612281921.740597,5850,-0.9217870235443115;;;;;-0.9217870235443115;-0.921787024
1612281921.740597,5856,-1.0212241411209106;;;;;-1.0212241411209106;-1.021224141
1612281921.740597,5858,-1.0434627532958984;;;;;-1.0434627532958984;-1.043462753
1612281923.738233,5862,-1.1028969287872314;;;;;-1.1028969287872314;-1.102896929
1612281925.9632854,5873,-1.0718684196472168;;;;;-1.0718684196472168;-1.07186842
1612281929.572638,5891,-2.4204533100128174;;;;;-2.4204533100128174;-2.42045331
1612281931.1897216,5904,-0.9827260971069336;;;;;-0.9827260971069336;-0.982726097
1612281931.1897216,5909,-2.406137466430664;;;;;-2.406137466430664;-2.406137466
1612281932.9999075,5911,-1.112614393234253;;;;;-1.112614393234253;-1.112614393
1612281935.0135329,5925,-1.1350455284118652;;;;;-1.1350455284118652;-1.135045528
1612281935.0135329,5927,-1.0523624420166016;;;;;-1.0523624420166016;-1.052362442
1612281935.0135329,5929,-1.0998101234436035;;;;;-1.0998101234436035;-1.099810123
1612281936.678052,5931,-1.454952359199524;;;;;-1.454952359199524;-1.454952359
1612281936.678052,5933,-1.0545766353607178;;;;;-1.0545766353607178;-1.054576635
1612281938.8263688,5941,-0.9698377251625061;;;;;-0.9698377251625061;-0.969837725
