Wall time,Step,Value
1612188586.3718204,9,-0.032151252031326294
1612188587.5117743,16,-0.0017639994621276855
1612188588.2757325,18,2.086162567138672e-07
1612188590.550651,26,8.940696716308594e-07
1612188590.555646,28,0.18974512815475464
1612188591.001472,29,-0.16576167941093445
1612188591.707638,33,-0.006531715393066406
1612188592.3768737,34,0.0
1612188593.9398446,43,-0.08543899655342102
1612188594.5212789,44,-0.1120850145816803
1612188597.3818161,54,0.006838858127593994
1612188598.6194313,58,-0.001707702875137329
1612188599.2089686,60,-0.20000001788139343
1612188602.1378505,70,-0.03940194845199585
1612188603.8914742,77,-0.20000001788139343
1612188605.3948054,82,-0.005084097385406494
1612188605.7518518,85,-0.07905584573745728
1612188606.3337176,86,-0.11945182085037231
1612188607.2723844,91,-0.04362046718597412
1612188608.905257,96,0.008767783641815186
1612188609.3799818,99,-0.20000001788139343
1612188609.9829884,99,0.013469815254211426
1612188609.9860127,100,-0.024296432733535767
1612188610.5614595,102,-0.16091695427894592
1612188612.8851357,111,-0.19999998807907104
1612188614.7575161,119,-0.11067888140678406
1612188615.6813686,121,-0.0749112069606781
1612188616.2892604,124,-0.081906259059906
1612188618.2114735,131,-0.13905492424964905
1612188618.7961016,135,-0.20000001788139343
1612188619.7685025,136,-3.5762786865234375e-07
1612188620.255851,141,-0.20000001788139343
1612188620.856822,143,-0.1166335940361023
1612188621.4715595,143,-0.017429649829864502
1612188624.2597148,152,-8.940696716308594e-08
1612188625.394449,159,-0.20000001788139343
1612188626.1863325,160,2.9802322387695312e-08
1612188626.1903245,162,-0.08464133739471436
1612188627.0919108,166,-0.02875545620918274
1612188628.440309,172,0.04966813325881958
1612188629.230214,177,-0.1684870421886444
1612188630.288367,181,-0.08803331851959229
1612188631.65272,189,-0.0574629008769989
1612188631.9864914,191,-0.005398690700531006
1612188633.6601398,195,0.020668864250183105
1612188639.348256,217,0.040684282779693604
1612188639.349253,218,0.1279098391532898
1612188641.161905,227,-0.17861104011535645
1612188641.6018484,227,-0.10268652439117432
1612188641.6038427,228,-0.1769305169582367
1612188641.903523,229,-0.09277680516242981
1612188643.4706054,236,0.0
1612188643.4765887,239,-0.20000001788139343
1612188644.146899,238,-1.1920928955078125e-07
1612188645.303472,244,-0.18448182940483093
1612188647.513808,253,-0.014796853065490723
1612188648.0773065,253,0.0865209698677063
1612188650.9685175,264,0.2221042811870575
1612188651.553144,265,0.03132149577140808
1612188652.7333376,269,-0.07002007961273193
1612188653.3219116,273,0.010879933834075928
1612188653.8984592,273,0.007436245679855347
1612188654.4795043,274,8.940696716308594e-08
1612188655.0479727,278,-0.059503763914108276
1612188655.6070597,281,0.022144168615341187
1612188657.3337734,285,-0.009087055921554565
1612188657.8982997,289,-0.20000001788139343
1612188659.6048443,293,-0.0004544258117675781
1612188660.184296,297,-0.20000001788139343
1612188660.745232,297,0.05930185317993164
1612188661.385521,300,0.017937064170837402
1612188661.3875148,301,0.0360950231552124
1612188663.7226532,308,-0.09139734506607056
1612188666.548862,316,3.5762786865234375e-07
1612188666.5528502,318,-0.1365097165107727
1612188668.2552998,324,-0.13911062479019165
1612188669.3802943,327,0.008886575698852539
1612188669.382288,328,0.005385249853134155
1612188669.9487739,328,4.76837158203125e-07
1612188669.955755,331,-0.19999998807907104
1612188670.5112803,331,-0.001876235008239746
1612188672.225021,337,-0.018969982862472534
1612188673.342657,340,2.9802322387695312e-08
1612188673.3496392,343,-0.12127003073692322
1612188673.8941824,344,-0.19999998807907104
1612188675.0583787,349,-0.01014643907546997
1612188676.2032132,350,-4.76837158203125e-07
1612188679.4718416,364,-0.005699813365936279
1612188680.0413194,366,-0.009619861841201782
1612188680.449229,368,-0.03461050987243652
1612188680.4512231,369,-0.04952651262283325
1612188681.5772293,372,-0.18870669603347778
1612188682.7391074,377,0.009469658136367798
1612188683.3125753,379,-0.10909703373908997
1612188683.8880358,381,0.037540584802627563
1612188685.0997965,382,-4.76837158203125e-07
1612188685.6503515,384,-3.5762786865234375e-07
1612188686.7953,389,-0.15808117389678955
1612188687.3398345,391,-0.13935187458992004
1612188687.341829,392,-0.1083468496799469
1612188687.3437989,393,-0.06950265169143677
1612188687.9551644,393,-0.055687546730041504
1612188689.0632071,396,-5.364418029785156e-07
1612188689.6197157,399,-0.04998353123664856
1612188689.6257093,401,-0.02462509274482727
1612188690.8175137,402,1.1324882507324219e-06
1612188690.8205054,404,-0.10537168383598328
1612188691.389983,406,-0.20000001788139343
1612188691.938518,408,-0.002744436264038086
