Wall time,Step,Value
1616094278.6405866,517,-0.01918116770684719
1616094292.0114455,759,0.003824424697086215
1616094292.0194235,792,-0.03110714815557003
1616094308.452735,1045,-0.0061671375297009945
1616094317.3629203,1287,0.03748352453112602
1616094360.6023924,1925,0.017286840826272964
1616094370.556785,2013,0.0017406701808795333
1616094409.4616873,2629,0.004436087794601917
1616094409.4716609,2684,-0.03611396625638008
1616094421.1095543,2893,0.067935049533844
1616094440.707174,3058,-0.009972965344786644
1616094462.0900211,3410,0.03625960275530815
1616094462.0970016,3432,-0.00661165127530694
1616094462.1219347,3520,0.025052201002836227
1616094530.6926584,4543,0.03662640601396561
1616094548.0911558,4939,-0.020268525928258896
1616094558.124337,5082,0.026466984301805496
1616094596.0020964,5698,-0.0007951796287670732
1616094618.105327,5962,-0.0017303347121924162
1616094629.039148,6127,0.09013223648071289
1616094629.0561018,6204,-0.020001744851469994
1616094656.224145,6677,0.034029603004455566
1616094665.64851,6809,-0.041006900370121
1616094675.6767063,6941,0.038422562181949615
1616094675.7046309,7051,-0.01117180846631527
1616094711.6583786,7480,0.0011877715587615967
1616094723.0930636,7557,0.016540050506591797
1616094756.125307,8041,0.10158951580524445
1616094766.5356078,8184,-0.02106776461005211
1616094766.5425901,8206,0.06858877092599869
1616094777.0232124,8349,0.03163629025220871
1616094777.0451548,8415,-0.028892885893583298
1616094800.2726102,8690,-0.021943146362900734
1616094872.83528,9779,0.0062520503997802734
1616094883.6109307,10054,-0.021985266357660294
1616094883.6159296,10065,-0.010060382075607777
1616094893.4279377,10109,0.023769890889525414
1616094904.940473,10395,-0.02349311113357544
1616094916.0935862,10472,-0.005644070915877819
1616094951.1888115,10967,0.02085663005709648
1616094951.2007785,11000,-0.01840599812567234
1616094976.2922916,11264,0.007488444447517395
1616094989.1934488,11374,2.6822089438383045e-08
1616095022.9385786,11946,0.0021308897994458675
1616095032.8408587,12144,-0.026633169502019882
1616095083.6021302,12958,-0.034281253814697266
1616095128.8638282,13497,-0.0074471295811235905
1616095128.8728054,13530,-0.03944230079650879
1616095136.0995553,13662,-0.03073124960064888
1616095136.1105258,13706,-0.03338778764009476
1616095165.1201217,14190,0.027930891141295433
1616095176.472327,14256,5.06639494801675e-08
1616095185.0388598,14476,-0.010391389951109886
1616095195.485937,14597,0.014797461219131947
1616095195.522836,14707,0.0051559568382799625
1616095216.7755759,15004,0.020368602126836777
1616095227.1897523,15103,-0.020895257592201233
1616095238.7817695,15246,-0.013458237051963806
1616095260.2683916,15565,-0.006694304756820202
1616095281.8789358,15851,-2.9802322831784522e-09
1616095293.666869,16016,1.2218951894737984e-07
1616095303.6415172,16170,1.4901161193847656e-08
1616095303.656477,16214,0.052969176322221756
1616095313.1171825,16390,-0.056726761162281036
1616095336.0628796,16742,0.01335105299949646
1616095363.8393729,17248,-0.052690692245960236
1616095374.2841809,17435,0.006612733006477356
1616095384.2087727,17512,-0.006666624452918768
1616095394.9240181,17655,0.014663433656096458
1616095394.930002,17677,-0.034587860107421875
1616095394.9369862,17710,-0.02371867001056671
1616095427.7650838,18150,-0.011575532145798206
1616095460.2821631,18590,-0.012003684416413307
1616095470.9813046,18777,-0.03265656903386116
1616095471.0092313,18876,-0.033335089683532715
1616095480.4529865,18997,0.012687998823821545
1616095480.461967,19030,-0.031147409230470657
1616095492.7052026,19107,-0.020225584506988525
1616095513.632317,19514,-0.010277902707457542
1616095525.9574454,19690,0.03372475504875183
1616095537.8516452,19811,5.635023262584582e-05
1616095578.4082735,20339,0.013289770111441612
1616095599.4962049,20691,-0.02721128985285759
1616095620.391239,21109,-0.044442497193813324
1616095640.868671,21296,5.960464477539063e-08
1616095694.3808186,22209,0.053716398775577545
1616095704.0577927,22330,0.021135985851287842
1616095713.1067898,22440,0.021005624905228615
1616095725.6813147,22649,0.08531228452920914
1616095725.6982696,22704,-0.021925460547208786
1616095725.7023494,22715,-0.0158808883279562
1616095746.8644354,22902,0.006076014135032892
