Wall time,Step,Value
1616094278.6405866,517,1.7904115915298462
1616094292.0114455,759,1.3802989721298218
1616094292.0194235,792,1.2814737558364868
1616094308.452735,1045,0.5929068922996521
1616094317.3629203,1287,0.6870798468589783
1616094360.6023924,1925,0.6635454297065735
1616094370.556785,2013,0.6988523602485657
1616094409.4616873,2629,0.8684704899787903
1616094409.4716609,2684,0.8725737929344177
1616094421.1095543,2893,0.4150944948196411
1616094440.707174,3058,0.44161516427993774
1616094462.0900211,3410,0.6521384716033936
1616094462.0970016,3432,0.7347021698951721
1616094462.1219347,3520,0.8000885844230652
1616094530.6926584,4543,1.2044355869293213
1616094548.0911558,4939,0.3912088871002197
1616094558.124337,5082,0.9012250900268555
1616094596.0020964,5698,0.3378439247608185
1616094618.105327,5962,1.186015248298645
1616094629.039148,6127,0.6560070514678955
1616094629.0561018,6204,0.6913138031959534
1616094656.224145,6677,0.8657428622245789
1616094665.64851,6809,0.2893451452255249
1616094675.6767063,6941,0.4720865488052368
1616094675.7046309,7051,0.6685487031936646
1616094711.6583786,7480,0.6282196640968323
1616094723.0930636,7557,0.8912666440010071
1616094756.125307,8041,0.7986972332000732
1616094766.5356078,8184,0.8064722418785095
1616094766.5425901,8206,1.061120629310608
1616094777.0232124,8349,0.47901713848114014
1616094777.0451548,8415,0.5723173022270203
1616094800.2726102,8690,0.8288856148719788
1616094872.83528,9779,0.3562759459018707
1616094883.6109307,10054,0.42573782801628113
1616094883.6159296,10065,0.5233355760574341
1616094893.4279377,10109,0.48951902985572815
1616094904.940473,10395,0.4915747046470642
1616094916.0935862,10472,0.744295597076416
1616094951.1888115,10967,0.8486324548721313
1616094951.2007785,11000,0.8403632640838623
1616094976.2922916,11264,0.901401937007904
1616094989.1934488,11374,1.038370132446289
1616095022.9385786,11946,1.2007607221603394
1616095032.8408587,12144,0.49124351143836975
1616095083.6021302,12958,0.3062359392642975
1616095128.8638282,13497,0.9697542190551758
1616095128.8728054,13530,0.5597743988037109
1616095136.0995553,13662,0.2510513365268707
1616095136.1105258,13706,0.21375617384910583
1616095165.1201217,14190,0.7371511459350586
1616095176.472327,14256,0.8090987801551819
1616095185.0388598,14476,0.611345648765564
1616095195.485937,14597,0.5000609159469604
1616095195.522836,14707,0.5334821343421936
1616095216.7755759,15004,0.40219348669052124
1616095227.1897523,15103,0.39529919624328613
1616095238.7817695,15246,1.3101886510849
1616095260.2683916,15565,1.066057562828064
1616095281.8789358,15851,0.49990975856781006
1616095293.666869,16016,0.618718683719635
1616095303.6415172,16170,0.7587805390357971
1616095303.656477,16214,0.837512731552124
1616095313.1171825,16390,0.6771571040153503
1616095336.0628796,16742,0.9663010239601135
1616095363.8393729,17248,0.6615350246429443
