Wall time,Step,Value;;;;;"Average Reward; Last 50 Episodes"
1612194294.3512743,14,-1.0364736318588257;;;;;
1612194294.3512743,15,-2.4761390686035156;;;;;
1612194296.1035619,24,-1.2601213455200195;;;;;
1612194296.8705432,29,-1.0961365699768066;;;;;
1612194297.285439,31,-1.1604559421539307;;;;;
1612194298.3498337,37,-1.104049563407898;;;;;
1612194298.6530752,39,-1.1816952228546143;;;;;
1612194299.1477013,41,-1.0930709838867188;;;;;
1612194300.3632748,48,-1.1938388347625732;;;;;
1612194304.3353024,70,-1.152397871017456;;;;;
1612194305.507706,78,-1.291980266571045;;;;;
1612194306.060687,82,-1.2152259349822998;;;;;
1612194306.6518087,86,-1.0833604335784912;;;;;
1612194306.9341452,88,-1.1077016592025757;;;;;
1612194307.5237024,92,-1.1855857372283936;;;;;
1612194309.2582076,104,-1.197570562362671;;;;;
1612194309.551423,106,-1.0975661277770996;;;;;
1612194309.839682,108,-1.1248743534088135;;;;;
1612194310.12148,110,-1.0970789194107056;;;;;
1612194310.4281912,112,-1.0709728002548218;;;;;
1612194312.27214,122,-1.177132248878479;;;;;
1612194312.852765,126,-1.2222418785095215;;;;;
1612194313.4248743,130,-1.1583952903747559;;;;;
1612194313.7102413,132,-1.156197428703308;;;;;
1612194314.7876775,138,-1.1759451627731323;;;;;
1612194315.222517,140,-1.0594948530197144;;;;;
1612194315.506066,142,-1.1475629806518555;;;;;
1612194315.8281987,144,-1.2251864671707153;;;;;
1612194317.2206159,153,-2.4443628787994385;;;;;
1612194318.9484637,163,-1.1370295286178589;;;;;
1612194319.9638515,169,-1.0962319374084473;;;;;
1612194320.2480915,171,-1.064713478088379;;;;;
1612194322.166524,183,-0.9861834645271301;;;;;
1612194324.664663,199,-1.0925450325012207;;;;;
1612194325.519403,205,-1.1875982284545898;;;;;
1612194325.794661,207,-1.2774498462677002;;;;;
1612194328.4115431,221,-1.0705524682998657;;;;;
1612194329.0579846,225,-1.0692729949951172;;;;;
1612194329.827963,229,-1.1934211254119873;;;;;
1612194332.5137851,240,-1.1166410446166992;;;;;
1612194333.003503,242,-1.1742905378341675;;;;;
1612194333.9509778,248,-1.084251880645752;;;;;
1612194334.2491794,250,-1.1280970573425293;;;;;
1612194336.558542,264,-1.0998598337173462;;;;;
1612194337.3584208,268,-1.1258323192596436;;;;;
1612194337.736025,271,-2.4389209747314453;;;;;
1612194338.0363135,273,-1.1059457063674927;;;;;
1612194338.3714437,275,-1.0326595306396484;;;;;
1612194340.9497836,289,-1.2398748397827148;;;;;
1612194342.6761677,299,-1.0400540828704834;;;;;
1612194343.4517107,303,-1.1395171880722046;;;;;
1612194343.9673407,305,-1.1885385513305664;;;;;
1612194345.1871216,312,-1.0327796936035156;;;;;
1612194347.1770608,322,-1.1751327514648438;;;;;
1612194347.4513278,324,-1.0146217346191406;;;;;
1612194348.5757387,330,-1.1753488779067993;;;;;
1612194350.1133423,339,-1.168833613395691;;;;;
1612194350.5561585,341,-1.0898334980010986;;;;;
1612194351.2931876,345,-0.9292985200881958;;;;;
1612194352.1299522,351,-1.1110526323318481;;;;;
1612194352.921882,355,-1.0564661026000977;;;;;
1612194353.3686807,356,-2.454562187194824;;;;;
1612194353.6927855,359,-2.432684898376465;;;;;
1612194354.7739382,362,-2.413004159927368;;;;;
1612194355.3264604,364,-1.058854579925537;;;;;
1612194358.138943,378,-1.0328519344329834;;;;;
1612194361.0352015,394,-1.1960023641586304;;;;;
1612194361.3624809,396,-1.064028263092041;;;;;
1612194361.6397526,398,-1.1899412870407104;;;;;
1612194362.9682376,406,-1.0490665435791016;;;;;
1612194367.107264,426,-1.0918548107147217;;;;;
1612194367.3895087,428,-1.119161605834961;;;;;
1612194368.1285572,432,-1.0693912506103516;;;;;
1612194369.6929822,440,-1.0437501668930054;;;;;
1612194370.7192395,446,-1.1132855415344238;;;;;
1612194370.9905474,448,-1.1619658470153809;;;;;
1612194371.2747543,450,-1.1939942836761475;;;;;
1612194372.3059974,456,-1.1214590072631836;;;;;
1612194376.1606944,479,-1.1485793590545654;;;;;
1612194378.2401974,491,-1.0372931957244873;;;;;
1612194379.3990877,497,-1.0211483240127563;;;;;
1612194380.2927139,501,-1.173769235610962;;;;;
1612194380.7185783,503,-1.1088101863861084;;;;;
1612194381.296001,507,-1.1802194118499756;;;;;
1612194382.6234782,515,-1.1879875659942627;;;;;
1612194383.9369702,523,-1.126399278640747;;;;;
1612194384.5223768,527,-1.1045186519622803;;;;;
1612194386.2044456,537,-1.2029123306274414;;;;;
1612194388.1478596,549,-1.2153112888336182;;;;;
1612194390.4918694,563,-1.1853063106536865;;;;;
1612194390.8259952,565,-1.1184437274932861;;;;;
1612194392.8938217,575,-1.0799648761749268;;;;;
1612194393.33259,577,-1.1433017253875732;;;;;
1612194395.134742,585,-1.0771883726119995;;;;;
1612194395.5835414,587,-1.181253433227539;;;;;
1612194397.04393,595,-1.2453913688659668;;;;;
1612194397.3231826,597,-1.0587257146835327;;;;;
1612194398.044224,601,-1.0785197019577026;;;;;
1612194399.082171,607,-1.046413540840149;;;;;
1612194401.1645658,617,-1.184805154800415;;;;;
1612194401.6082625,619,-1.1361799240112305;;;;;
1612194401.9084606,621,-1.158057689666748;;;;;
1612194403.7505054,631,-1.1604416370391846;;;;;
1612194404.2123063,633,-1.1412692070007324;;;;;
1612194404.6461427,635,-1.095424771308899;;;;;
1612194405.8389473,641,-1.0663533210754395;;;;;
1612194408.7749667,659,-1.0858533382415771;;;;;
1612194409.5154872,663,-1.0684216022491455;;;;;
1612194411.3624883,671,-1.0500462055206299;;;;;
1612194412.2502284,675,-1.049741268157959;;;;;
1612194412.6960382,677,-1.1869120597839355;;;;;
1612194414.9639735,687,-1.1747186183929443;;;;;
1612194415.4247742,689,-1.031292200088501;;;;;
1612194417.953063,701,-1.0362886190414429;;;;;
1612194419.2898984,707,-1.0525630712509155;;;;;
1612194420.7938786,715,-1.1475523710250854;;;;;
1612194422.2200658,723,-1.0382412672042847;;;;;
1612194422.9750822,727,-1.0843746662139893;;;;;
1612194424.8078065,735,-1.067089319229126;;;;;
1612194425.2476053,737,-1.0713238716125488;;;;;
1612194425.5378308,739,-1.0715749263763428;;;;;
1612194426.4154837,743,-1.1225414276123047;;;;;
1612194428.454553,753,-1.1020019054412842;;;;;
1612194428.8993404,755,-1.154065489768982;;;;;
1612194430.3564472,763,-1.1474883556365967;;;;;
1612194430.798288,765,-1.0524286031723022;;;;;
1612194431.2351182,767,-1.0125735998153687;;;;;
1612194437.886751,797,-1.1943989992141724;;;;;
1612194440.4269261,811,-1.1321394443511963;;;;;
1612194440.7082064,813,-1.1758328676223755;;;;;
1612194442.148325,823,-1.1603822708129883;;;;;
1612194442.441575,825,-1.0482854843139648;;;;;
1612194443.031988,829,-1.0182840824127197;;;;;
1612194443.6373706,833,-1.1175119876861572;;;;;
1612194445.1313677,841,-1.124986171722412;;;;;
1612194448.6535316,859,-1.1416395902633667;;;;;
1612194449.5461218,863,-1.1315107345581055;;;;;
1612194449.8210635,865,-1.0885941982269287;;;;;
1612194450.9929175,871,-1.1826287508010864;;;;;
1612194453.1737127,883,-1.0209017992019653;;;;;
1612194456.446987,899,-1.0302510261535645;;;;;
1612194456.897749,901,-1.057539463043213;;;;;
1612194458.0656593,907,-0.9761994481086731;;;;;
1612194458.5214338,909,-1.1686313152313232;;;;;
1612194459.6863208,915,-1.1902395486831665;;;;;
1612194460.1441042,917,-1.152129888534546;;;;;
1612194461.9442606,927,-1.0803775787353516;;;;;
1612194462.259466,929,-1.0548681020736694;;;;;
1612194466.7978432,951,-1.1720328330993652;;;;;
1612194467.935955,957,-1.0263699293136597;;;;;
1612194468.2271395,959,-1.200142741203308;;;;;
1612194468.793656,963,-1.2106667757034302;;;;;
1612194469.3659384,967,-1.1279839277267456;;;;;
1612194470.2110684,973,-1.0817737579345703;;;;;
1612194473.3222232,995,-1.1540334224700928;;;;;
1612194474.7794676,1005,-1.2046558856964111;;;;;
1612194475.3538961,1009,-1.2554874420166016;;;;;
1612194476.1906958,1015,-1.2839241027832031;;;;;
1612194476.7401917,1019,-1.1744239330291748;;;;;
1612194478.1807976,1029,-1.0866119861602783;;;;;
1612194478.465038,1031,-1.2095000743865967;;;;;
1612194480.1525736,1043,-1.1396669149398804;;;;;
