Wall time,Step,Value
1613693555.6014829,450,0.24111077189445496
1613693555.6194336,480,0.21997758746147156
1613693563.0723114,520,0.20017080008983612
1613693563.0762994,530,0.3757566213607788
1613693563.0822854,545,0.13173377513885498
1613693563.1132019,600,0.286324143409729
1613693563.1550899,675,0.12831023335456848
1613693563.1627984,690,0.15952420234680176
1613693571.8327098,750,0.2614011764526367
1613693571.8650084,810,0.19154369831085205
1613693580.6584105,870,0.11091876775026321
1613693580.7381964,1015,0.23689281940460205
1613693580.745179,1030,0.15891331434249878
1613693587.2198439,1035,0.10862500965595245
1613693587.2677274,1115,0.0729869157075882
1613693587.272704,1125,0.23145300149917603
1613693594.3478875,1305,0.11388970911502838
1613693594.3578646,1330,0.2027888149023056
1613693601.899797,1365,0.15367797017097473
1613693601.9151769,1395,0.06856103241443634
1613693601.9261477,1420,0.10474848747253418
1613693601.9421046,1455,0.3409804403781891
1613693601.954072,1485,0.1494123339653015
1613693608.5014246,1540,0.1816026270389557
1613693608.5403187,1620,0.15252619981765747
1613693608.5443082,1630,0.12832483649253845
1613693608.5602653,1670,0.12174905836582184
1613693615.968762,1735,0.1799199879169464
1613693615.9847188,1775,0.1368846297264099
1613693620.9988275,1835,0.266658753156662
1613693628.540183,2065,0.14525042474269867
1613693628.5411808,2070,0.13195273280143738
1613693628.5760868,2155,0.11668666452169418
1613693634.6713026,2130,0.18866373598575592
1613693634.6802785,2145,0.1970798224210739
1613693634.7201736,2220,0.1618741750717163
1613693634.7281525,2235,0.2911246418952942
1613693634.7311435,2240,0.04976215586066246
1613693634.7580707,2290,0.1088118776679039
1613693640.497071,2345,0.22390848398208618
1613693640.5341792,2450,0.19578227400779724
1613693647.3533218,2495,0.18830324709415436
1613693647.3686347,2520,0.0877130925655365
1613693654.914165,2615,0.1230960488319397
1613693654.9400954,2665,0.20851454138755798
1613693654.9560544,2695,0.1037750244140625
1613693654.9730062,2730,0.16587841510772705
1613693654.9750006,2735,0.1379241943359375
1613693662.3525748,2860,0.13800816237926483
1613693662.3555675,2870,0.2810518443584442
1613693662.3775086,2930,0.139736145734787
1613693669.9188106,2925,0.2297326922416687
1613693669.920805,2930,0.08859370648860931
1613693669.925792,2940,0.17154881358146667
1613693669.9327726,2955,0.1186160072684288
1613693669.9357655,2965,0.20439302921295166
1613693669.9606986,3025,0.11574262380599976
1613693669.979648,3075,0.14314478635787964
1613693678.8203804,3250,0.22141273319721222
1613693678.8293583,3270,0.22509720921516418
1613693686.8950982,3250,0.22759169340133667
1613693686.910058,3290,0.24953484535217285
1613693686.9270139,3335,0.23567740619182587
1613693686.9539413,3400,0.19874143600463867
1613693686.9619195,3420,0.22810021042823792
1613693696.1533854,3425,0.2112492173910141
1613693696.1681824,3445,0.13108938932418823
1613693696.1741686,3455,0.04694627225399017
1613693696.1809967,3465,0.08389931172132492
1613693696.1989498,3500,0.06156172603368759
1613693696.2129095,3525,0.271200031042099
1613693696.2178955,3535,0.32202428579330444
