Wall time,Step,Value
1612695977.1413684,16,-0.01351824402809143
1612695980.3262608,28,-0.005961030721664429
1612695980.8823128,29,0.00652119517326355
1612695982.3614419,34,-3.2782554626464844e-07
1612695983.7843187,43,-0.02759435772895813
1612695984.3440053,44,-0.04919704794883728
1612695986.871303,54,0.00850588083267212
1612695994.120606,85,-0.10456392168998718
1612695994.456184,86,-0.08413615822792053
1612695995.6846292,91,0.01390954852104187
1612696004.4381409,121,0.02320307493209839
1612696005.0146422,124,-0.013822555541992188
1612696007.484825,135,0.006235182285308838
1612696008.4113424,136,8.940696716308594e-08
1612696009.0011916,141,-0.012365877628326416
1612696010.137059,143,-0.020829468965530396
1612696015.0125496,160,6.854534149169922e-07
1612696015.016531,162,-0.1548803746700287
1612696016.1354544,166,-0.030603736639022827
1612696020.037038,181,0.006968259811401367
1612696022.6906965,191,-0.0496879518032074
1612696030.068788,217,-0.0066149234771728516
1612696030.0707808,218,-0.028518259525299072
1612696032.9246762,228,-0.06117534637451172
1612696035.7529697,236,-3.5762786865234375e-07
1612696035.75995,239,-0.004392862319946289
1612696036.3346744,238,0.0
1612696037.5225613,244,0.011302053928375244
1612696046.0339944,274,-1.1920928955078125e-07
1612696049.2301037,289,-0.036697983741760254
1612696051.6316378,297,-0.012527316808700562
1612696052.758848,300,0.023249566555023193
1612696052.7618377,301,0.010178804397583008
1612696058.2017784,316,-2.384185791015625e-07
1612696060.0779822,324,-0.01407971978187561
1612696061.2599835,328,-0.06507179141044617
1612696061.859407,331,0.03975015878677368
1612696062.4680939,331,-0.02608141303062439
1612696064.280651,337,-0.035876333713531494
1612696065.583905,343,-0.014941036701202393
1612696071.7924821,364,0.0142289400100708
1612696072.8692722,368,-0.0007734894752502441
1612696073.9594202,372,-0.025164276361465454
1612696077.721383,384,-1.1920928955078125e-07
1612696078.8139071,389,-0.003828763961791992
1612696079.3470812,391,-0.02984371781349182
1612696079.3510787,393,-0.08564826846122742
1612696081.5706856,399,0.038968950510025024
1612696081.5755205,401,0.08282223343849182
1612696082.6055052,402,-1.1920928955078125e-07
1612696082.6100533,404,-0.0819234848022461
1612696083.6736424,408,-0.08191990852355957
1612696084.7283874,410,0.0
1612696084.73138,411,-0.0242576003074646
1612696088.4197295,424,0.0
1612696096.768634,461,-0.11241430044174194
1612696097.2648814,461,-0.017124712467193604
1612696101.1545064,478,-0.06457415223121643
1612696101.6651497,479,-0.011689484119415283
1612696103.794072,488,-0.13512763381004333
1612696104.8175373,493,-0.11894920468330383
1612696105.3316834,492,-1.1920928955078125e-07
1612696105.8614063,496,-0.021119415760040283
1612696105.8634,497,-0.05326905846595764
1612696106.9628174,498,0.0
1612696109.0095985,508,-0.02373427152633667
1612696109.5187497,509,0.0392511785030365
1612696110.5479217,514,-0.015475869178771973
1612696116.8946774,539,0.055706948041915894
1612696117.4100933,540,-0.01510399580001831
1612696118.4357235,542,2.086162567138672e-07
1612696118.954435,546,-0.17138659954071045
1612696119.4717915,549,-0.03155827522277832
1612696120.7909212,553,-0.040493518114089966
1612696121.307555,557,-0.1134294867515564
1612696122.1266975,558,-1.1920928955078125e-06
1612696127.8050816,584,2.384185791015625e-07
1612696128.1035242,587,0.03167539834976196
1612696128.105518,588,0.04406079649925232
1612696130.4468834,596,2.384185791015625e-07
1612696132.0164592,603,-0.014271438121795654
1612696133.6097116,610,-0.06861132383346558
1612696138.5650933,628,-4.76837158203125e-07
1612696140.635656,637,0.02844780683517456
1612696143.2064953,647,0.013875484466552734
1612696144.7546988,654,0.00024756789207458496
1612696147.8346472,664,3.5762786865234375e-07
1612696147.8416083,667,-0.02403828501701355
1612696149.4325013,672,-0.09483557939529419
1612696149.974759,673,-0.03787180781364441
1612696150.4895756,675,-0.026852935552597046
1612696156.6687396,699,-0.010390639305114746
1612696157.191764,703,0.01531904935836792
1612696157.6915739,702,-3.5762786865234375e-07
1612696160.2743769,714,-0.0287017822265625
1612696161.8233345,720,-0.05092138051986694
1612696163.366967,724,3.5762786865234375e-07
1612696166.5679822,740,0.0027431845664978027
1612696168.0899081,745,-0.05317598581314087
1612696169.1232119,749,0.012363135814666748
1612696169.702989,753,-0.049854934215545654
1612696173.903362,769,-0.13646265864372253
1612696174.423972,771,-0.004091709852218628
1612696178.0270607,782,-7.152557373046875e-07
1612696180.0968392,790,2.384185791015625e-07
1612696180.0988343,791,0.002490788698196411
1612696182.1487641,798,4.76837158203125e-07
1612696182.6566408,800,1.0728836059570312e-06
1612696184.733927,809,-0.05731084942817688
1612696189.3546276,826,-9.238719940185547e-07
1612696190.3956473,830,-3.5762786865234375e-07
1612696192.9797218,840,-4.76837158203125e-07
1612696194.5246542,848,-0.03095737099647522
1612696195.5566056,853,-0.16693046689033508
1612696196.5726037,855,-0.0021700263023376465
1612696197.0852747,858,-0.004224568605422974
1612696198.113254,861,-0.05832052230834961
1612696199.140563,866,0.13868385553359985
1612696201.2198756,872,-2.384185791015625e-07
1612696201.2248945,874,0.06184697151184082
1612696201.7325509,875,-0.0008709430694580078
1612696202.76682,880,-0.0526500940322876
1612696206.3583012,895,0.02201765775680542
1612696207.3782911,897,0.002969980239868164
1612696210.4665434,909,-0.015037238597869873
1612696213.0458412,920,-0.04564520716667175
