Wall time,Step,Value;;;;;Durchschittlicher Reward in den letzten 50 Episoden:;;;
1612376529.355297,1866,-1.8457820415496826;;;;;;;;
1612376530.4962158,1870,-1.855781078338623;;;;;;;;
1612376531.073668,1872,-1.7700895071029663;;;;;;;;
1612376532.2036474,1876,-1.8839373588562012;;;;;;;;
1612376533.4234178,1880,-1.914198637008667;;;;;;;;
1612376533.9970214,1882,-2.0109286308288574;;;;;;;;
1612376535.1200516,1886,-1.8164453506469727;;;;;;;;
1612376536.253992,1890,-1.7994599342346191;;;;;;;;
1612376536.816512,1892,-1.8223304748535156;;;;;;;;
1612376537.379149,1894,-1.8255436420440674;;;;;;;;
1612376537.9390574,1896,-1.9622724056243896;;;;;;;;
1612376539.631572,1902,-1.9123740196228027;;;;;;;;
1612376540.187419,1904,-1.9014296531677246;;;;;;;;
1612376540.7409394,1906,-1.792020559310913;;;;;;;;
1612376542.387538,1912,-1.8248717784881592;;;;;;;;
1612376542.9380693,1914,-1.8141547441482544;;;;;;;;
1612376547.3662302,1930,-1.8749523162841797;;;;;;;;
1612376549.0338154,1936,-1.8553330898284912;;;;;;;;
1612376549.5943096,1938,-1.9631099700927734;;;;;;;;
1612376550.709329,1942,-1.9263277053833008;;;;;;;;
1612376551.8237634,1946,-1.9091036319732666;;;;;;;;
1612376552.36633,1948,-1.7882850170135498;;;;;;;;
1612376554.2044141,1954,-1.9728057384490967;;;;;;;;
1612376554.8407168,1956,-1.8846795558929443;;;;;;;;
1612376555.9577138,1960,-1.956291675567627;;;;;;;;
1612376556.5101845,1962,-1.9016203880310059;;;;;;;;
1612376557.0736778,1964,-1.8178997039794922;;;;;;;;
1612376557.6321902,1966,-1.9064228534698486;;;;;;;;
1612376559.3266606,1972,-1.907476782798767;;;;;;;;
1612376563.7847378,1988,-2.030125856399536;;;;;;;;
1612376564.3322742,1990,-1.9531402587890625;;;;;;;;
1612376564.8947723,1992,-1.93450927734375;;;;;;;;
1612376566.0247822,1996,-2.109633207321167;;;;;;;;
1612376567.2126014,2000,-1.784652829170227;;;;;;;;
1612376567.7681234,2002,-2.005091428756714;;;;;;;;
1612376568.3285925,2004,-1.9270906448364258;;;;;;;;
1612376569.429676,2008,-1.851239562034607;;;;;;;;
1612376570.6085315,2012,-1.948077917098999;;;;;;;;
1612376571.1730552,2014,-1.9379997253417969;;;;;;;;
1612376571.7335505,2016,-1.989325761795044;;;;;;;;
1612376573.4210844,2022,-1.825382113456726;;;;;;;;
1612376573.977567,2024,-2.2898364067077637;;;;;;;;
1612376574.530105,2026,-1.9699146747589111;;;;;;;;
1612376577.3773093,2036,-1.9571354389190674;;;;;;;;
1612376578.5209217,2040,-1.9577624797821045;;;;;;;;
1612376579.1572225,2042,-1.9931808710098267;;;;;;;;
1612376580.2832115,2046,-2.0446839332580566;;;;;;;;
1612376580.8526893,2048,-1.9146721363067627;;;;;;;;
1612376582.065448,2052,-1.8670170307159424;;;;;;;;
1612376585.530187,2064,-2.255075693130493;;;;;;;;
1612376586.1096392,2066,-1.9186434745788574;;;;;;;;
1612376587.3064394,2070,-1.9144997596740723;;;;;;;;
1612376588.591008,2074,-2.2837283611297607;;;;;;;;
1612376591.145536,2082,-1.977475643157959;;;;;;;;
1612376592.2765224,2086,-1.8976304531097412;;;;;;;;
1612376593.6129448,2090,-2.013359546661377;;;;;;;;
1612376594.860656,2094,-1.9771032333374023;;;;;;;;
1612376595.9736826,2098,-1.9214563369750977;;;;;;;;
1612376597.1914613,2102,-2.1933140754699707;;;;;;;;
1612376597.8394969,2104,-1.9928481578826904;;;;;;;;
1612376598.4957554,2106,-1.974471092224121;;;;;;;;
1612376599.1330717,2108,-1.884613275527954;;;;;;;;
1612376599.7783167,2110,-1.9948070049285889;;;;;;;;
1612376602.639668,2118,-1.8738325834274292;;;;;;;;
1612376604.088793,2122,-1.9198520183563232;;;;;;;;
1612376604.6433122,2124,-1.7952405214309692;;;;;;;;
1612376608.0327752,2136,-1.922515869140625;;;;;;;;
1612376609.1298413,2140,-1.832947015762329;;;;;;;;
1612376610.240872,2144,-1.8022452592849731;;;;;;;;
1612376610.7973852,2146,-2.1311066150665283;;;;;;;;
1612376611.3459194,2148,-1.9547605514526367;;;;;;;;
1612376614.875498,2160,-1.817211389541626;;;;;;;;
1612376616.724565,2166,-1.9518532752990723;;;;;;;;
1612376618.2554486,2170,-1.8190125226974487;;;;;;;;
1612376620.1763146,2176,-2.0293030738830566;;;;;;;;
1612376622.0443552,2182,-1.9453473091125488;;;;;;;;
1612376622.6337464,2184,-1.969071626663208;;;;;;;;
1612376623.8245645,2188,-1.861577033996582;;;;;;;;
1612376624.4179778,2190,-1.8617308139801025;;;;;;;;
1612376624.9904468,2192,-1.7822339534759521;;;;;;;;
1612376625.581877,2194,-1.9511528015136719;;;;;;;;
1612376626.8255765,2198,-1.7850285768508911;;;;;;;;
1612376627.4877715,2200,-1.7834556102752686;;;;;;;;
1612376628.6376758,2204,-1.8664439916610718;;;;;;;;
1612376629.2450533,2206,-1.9255576133728027;;;;;;;;
1612376629.8464441,2208,-1.902167558670044;;;;;;;;
1612376631.6087675,2214,-1.94801926612854;;;;;;;;
1612376632.1991756,2216,-1.819359540939331;;;;;;;;
1612376633.4838738,2220,-1.879370093345642;;;;;;;;
1612376638.2920222,2236,-1.9145803451538086;;;;;;;;
1612376638.8485346,2238,-1.8391151428222656;;;;;;;;
1612376639.3980653,2240,-1.9768757820129395;;;;;;;;
1612376639.9326377,2242,-1.9207608699798584;;;;;;;;
1612376641.6311274,2248,-1.774761438369751;;;;;;;;
1612376642.21753,2250,-1.866265892982483;;;;;;;;
1612376642.8209167,2252,-2.012363910675049;;;;;;;;
1612376644.5983233,2258,-1.8973697423934937;;;;;;;;
1612376645.1548355,2260,-1.973311424255371;;;;;;;;
1612376645.7003834,2262,-1.914975643157959;;;;;;;;
1612376647.5203722,2268,-1.868642807006836;;;;;;;;
1612376654.8308327,2292,-1.9301261901855469;;;;;;;;
1612376656.5472455,2298,-1.8343778848648071;;;;;;;;
1612376657.8518214,2302,-1.8142688274383545;;;;;;;;
1612376658.685593,2304,-1.7938134670257568;;;;;;;;
1612376659.9731522,2308,-1.8967337608337402;;;;;;;;
1612376660.6283994,2310,-1.9953844547271729;;;;;;;;
1612376661.2905993,2312,-1.7812602519989014;;;;;;;;
1612376662.5502083,2316,-1.8050425052642822;;;;;;;;
1612376664.3184826,2322,-1.9387128353118896;;;;;;;;
1612376664.865021,2324,-1.8777459859848022;;;;;;;;
1612376665.406608,2326,-1.9956018924713135;;;;;;;;
1612376665.95539,2328,-1.9717028141021729;;;;;;;;
1612376666.5167594,2330,-1.8888888359069824;;;;;;;;
1612376667.078352,2332,-2.046403646469116;;;;;;;;
1612376667.702682,2334,-1.9954622983932495;;;;;;;;
1612376668.258195,2336,-1.8437259197235107;;;;;;;;
1612376669.343455,2340,-1.8791704177856445;;;;;;;;
1612376670.4305484,2344,-1.8774402141571045;;;;;;;;
1612376670.991051,2346,-1.9822759628295898;;;;;;;;
1612376672.1050737,2350,-1.9227187633514404;;;;;;;;
1612376673.205134,2354,-1.895221471786499;;;;;;;;
1612376674.3101788,2358,-1.9028890132904053;;;;;;;;
1612376674.8477414,2360,-1.858333706855774;;;;;;;;
1612376675.451163,2362,-1.8434498310089111;;;;;;;;
1612376675.9936783,2364,-2.1370208263397217;;;;;;;;
1612376676.5262702,2366,-1.909028172492981;;;;;;;;
1612376677.0937426,2368,-1.8341127634048462;;;;;;;;
1612376679.6392245,2376,-1.869734525680542;;;;;;;;
1612376682.3839135,2386,-1.8083319664001465;;;;;;;;
1612376682.940401,2388,-1.8310530185699463;;;;;;;;
1612376684.0384972,2392,-1.9838131666183472;;;;;;;;
1612376684.5889945,2394,-2.111799716949463;;;;;;;;
1612376686.8160734,2402,-1.8702163696289062;;;;;;;;
1612376687.3785686,2404,-1.9613198041915894;;;;;;;;
1612376687.9310603,2406,-1.7807506322860718;;;;;;;;
1612376689.023166,2410,-1.9359781742095947;;;;;;;;
1612376690.6428115,2416,-2.143319845199585;;;;;;;;
1612376692.29941,2422,-1.8655081987380981;;;;;;;;
1612376693.4473157,2426,-1.8923368453979492;;;;;;;;
1612376694.634175,2430,-1.8981530666351318;;;;;;;;
1612376695.198671,2432,-1.9257198572158813;;;;;;;;
1612376696.2997115,2436,-1.9133540391921997;;;;;;;;
1612376696.8432646,2438,-1.8413341045379639;;;;;;;;
1612376698.507746,2444,-1.9069631099700928;;;;;;;;
1612376699.060238,2446,-1.8336914777755737;;;;;;;;
1612376699.6077738,2448,-1.8482284545898438;;;;;;;;
1612376700.7317693,2452,-1.8076869249343872;;;;;;;;
1612376701.2972581,2454,-1.750266432762146;;;;;;;;
1612376701.8597543,2456,-2.0265092849731445;;;;;;;;
1612376703.0194068,2460,-1.9836316108703613;;;;;;;;
1612376703.6336133,2462,-1.75642728805542;;;;;;;;
1612376704.1761959,2464,-1.9272494316101074;;;;;;;;
1612376704.7227027,2466,-1.910531997680664;;;;;;;;
1612376705.2722335,2468,-1.8899503946304321;;;;;;;;
1612376705.819795,2470,-1.879361629486084;;;;;;;;
1612376708.6929097,2480,-1.8220560550689697;;;;;;;;
1612376709.4209635,2482,-1.98944091796875;;;;;;;;
1612376710.5100517,2486,-1.8727539777755737;;;;;;;;
1612376712.7153635,2494,-1.9201581478118896;;;;;;;;
1612376713.317754,2496,-2.002687931060791;;;;;;;;
1612376714.5854118,2500,-2.1069960594177246;;;;;;;;
1612376717.44775,2508,-1.9345777034759521;;;;;;;;
1612376718.6471066,2512,-1.789001703262329;;;;;;;;
1612376719.749113,2516,-2.123486280441284;;;;;;;;
1612376720.847178,2520,-2.0992820262908936;;;;;;;;
1612376721.4496,2522,-1.9084930419921875;;;;;;;;
1612376722.0310144,2524,-1.8669521808624268;;;;;;;;
1612376722.6134582,2526,-1.8234809637069702;;;;;;;;
1612376723.9142168,2530,-1.9893813133239746;;;;;;;;
1612376725.608555,2536,-1.9130187034606934;;;;;;;;
1612376726.1401355,2538,-1.8729135990142822;;;;;;;;
1612376727.2471745,2542,-1.8930063247680664;;;;;;;;
1612376727.8146577,2544,-1.7939567565917969;;;;;;;;
1612376728.3871279,2546,-1.7750883102416992;;;;;;;;
1612376729.5373406,2550,-1.9948903322219849;;;;;;;;
1612376731.9473393,2558,-1.815812587738037;;;;;;;;
1612376733.150876,2562,-1.8317489624023438;;;;;;;;
1612376733.7515209,2564,-1.782569169998169;;;;;;;;
1612376734.9871426,2568,-1.7853901386260986;;;;;;;;
1612376735.5975895,2570,-2.025336742401123;;;;;;;;
1612376737.2810447,2576,-1.7957983016967773;;;;;;;;
1612376737.831544,2578,-1.951521873474121;;;;;;;;
1612376740.586745,2588,-2.028258800506592;;;;;;;;
1612376741.1376083,2590,-1.8965880870819092;;;;;;;;
1612376741.6952808,2592,-1.889609932899475;;;;;;;;
1612376742.2418196,2594,-1.8683104515075684;;;;;;;;
1612376743.3449063,2598,-1.8155652284622192;;;;;;;;
1612376744.4838889,2602,-1.847023844718933;;;;;;;;
1612376745.1052039,2604,-1.8395332098007202;;;;;;;;
1612376745.6873827,2606,-1.960631251335144;;;;;;;;
1612376746.3153896,2608,-1.9272987842559814;;;;;;;;
1612376747.1003006,2610,-2.17099666595459;;;;;;;;
1612376747.7575114,2612,-1.9305795431137085;;;;;;;;
1612376749.4492166,2618,-1.9958019256591797;;;;;;;;
1612376751.1513124,2624,-1.783183217048645;;;;;;;;
1612376752.2583516,2628,-1.9530713558197021;;;;;;;;
1612376753.4352381,2632,-1.9632954597473145;;;;;;;;
1612376753.9927406,2634,-1.8690872192382812;;;;;;;;
1612376754.5990953,2636,-2.0290822982788086;;;;;;;;
1612376755.2074687,2638,-2.044572353363037;;;;;;;;
1612376756.0063348,2640,-1.8517489433288574;;;;;;;;
1612376758.5012493,2648,-1.9445377588272095;;;;;;;;
1612376760.9094877,2656,-1.8028528690338135;;;;;;;;
1612376762.017558,2660,-1.8167569637298584;;;;;;;;
1612376762.5930192,2662,-1.8745285272598267;;;;;;;;
1612376764.304426,2668,-1.7445282936096191;;;;;;;;
1612376764.8599467,2670,-1.917860746383667;;;;;;;;
1612376765.4453769,2672,-1.8945910930633545;;;;;;;;
1612376767.2394104,2678,-2.0080010890960693;;;;;;;;
1612376769.001699,2684,-1.9279550313949585;;;;;;;;
1612376769.5502677,2686,-1.9622423648834229;;;;;;;;
1612376770.1057653,2688,-1.9956145286560059;;;;;;;;
1612376771.2327676,2692,-2.1154658794403076;;;;;;;;
1612376771.7852592,2694,-1.9121859073638916;;;;;;;;
1612376772.3557622,2696,-1.8728315830230713;;;;;;;;
1612376774.065633,2702,-1.8835468292236328;;;;;;;;
1612376775.3247383,2706,-1.9590598344802856;;;;;;;;
1612376775.9331448,2708,-1.8770973682403564;;;;;;;;
1612376776.6372316,2710,-1.9892560243606567;;;;;;;;
1612376777.30345,2712,-1.896752119064331;;;;;;;;
1612376777.8589833,2714,-2.162642002105713;;;;;;;;
1612376778.4544086,2716,-1.8783528804779053;;;;;;;;
1612376779.6212544,2720,-1.9001786708831787;;;;;;;;
1612376780.201704,2722,-2.062558174133301;;;;;;;;
1612376781.891247,2728,-1.8629155158996582;;;;;;;;
1612376784.760602,2738,-1.9545611143112183;;;;;;;;
1612376791.5474846,2762,-1.84169602394104;;;;;;;;
1612376792.1465323,2764,-2.068470001220703;;;;;;;;
1612376792.7010744,2766,-1.8657411336898804;;;;;;;;
1612376793.3067431,2768,-1.8087842464447021;;;;;;;;
1612376795.5441525,2776,-1.889608383178711;;;;;;;;
1612376797.237195,2782,-1.9340479373931885;;;;;;;;
1612376797.8126535,2784,-1.9265689849853516;;;;;;;;
1612376798.9306757,2788,-2.0052387714385986;;;;;;;;
1612376799.4809537,2790,-1.985466480255127;;;;;;;;
1612376800.034474,2792,-2.056027412414551;;;;;;;;
1612376800.6588044,2794,-1.9492647647857666;;;;;;;;
1612376801.7718296,2798,-1.9150059223175049;;;;;;;;
1612376802.882859,2802,-1.903115153312683;;;;;;;;
1612376803.4413676,2804,-1.814988136291504;;;;;;;;
1612376803.9978793,2806,-1.8327547311782837;;;;;;;;
1612376805.1358376,2810,-1.9512614011764526;;;;;;;;
1612376805.6783898,2812,-1.8865318298339844;;;;;;;;
1612376806.252782,2814,-1.9578444957733154;;;;;;;;
1612376807.538344,2818,-2.0587611198425293;;;;;;;;
1612376808.6763396,2822,-1.9346657991409302;;;;;;;;
1612376812.0464041,2834,-1.8244787454605103;;;;;;;;
1612376813.1803815,2838,-1.9021563529968262;;;;;;;;
1612376815.4507656,2846,-1.9953689575195312;;;;;;;;
1612376816.0192773,2848,-2.0804736614227295;;;;;;;;
1612376816.590718,2850,-1.9848411083221436;;;;;;;;
1612376819.0519867,2858,-1.9007279872894287;;;;;;;;
1612376822.0418162,2868,-2.007786750793457;;;;;;;;
1612376822.4975982,2870,-3.3527626991271973;;;;;;;;
1612376823.833478,2877,-2.0835556983947754;;;;;;;;
1612376825.7861438,2885,-1.9667162895202637;;;;;;;;
1612376827.5973217,2891,-1.9243178367614746;;;;;;;;
1612376828.9662852,2897,-1.8878231048583984;;;;;;;;
1612376829.532769,2899,-1.703879714012146;;;;;;;;
1612376830.0962954,2901,-1.9620054960250854;;;;;;;;
1612376831.4935536,2907,-2.2045817375183105;;;;;;;;
1612376832.0610433,2909,-2.166578769683838;;;;;;;;
1612376833.3063707,2915,-1.0672062635421753;;;;;;;;
1612376834.0603576,2919,-1.042273759841919;;;;;;;;
1612376834.3765109,2921,-0.9455747008323669;;;;;;;;
1612376834.8612454,2923,-1.9508378505706787;;;;;;;;
1612376838.5254216,2936,-2.0062313079833984;;;;;;;;
1612376839.0480251,2938,-2.0210671424865723;;;;;;;;
1612376839.634458,2940,-2.0931599140167236;;;;;;;;
1612376840.1899722,2942,-1.9490444660186768;;;;;;;;
1612376840.9728796,2946,-3.584707260131836;;;;;;;;
1612376841.301004,2948,-0.9595533013343811;;;;;;;;
1612376841.8465436,2950,-1.009965419769287;;;;;;;;
1612376842.298337,2952,-2.0558009147644043;;;;;;;;
1612376842.637429,2954,-1.6554481983184814;;;;;;;;
1612376842.939623,2956,-1.4689229726791382;;;;;;;;
1612376843.4931777,2958,-1.2053751945495605;;;;;;;;
1612376843.8133125,2960,-1.028061032295227;;;;;;;;
1612376844.1693358,2962,-3.3236615657806396;;;;;;;;
1612376845.6593869,2968,-1.737078070640564;;;;;;;;
1612376846.7015674,2972,-1.6464569568634033;;;;;;;;
1612376849.1031475,2982,-2.09718918800354;;;;;;;;
1612376849.6656432,2984,-3.363696575164795;;;;;;;;
1612376850.2381508,2986,-1.9699931144714355;;;;;;;;
1612376851.3282044,2990,-1.9573779106140137;;;;;;;;
1612376855.442647,3004,-1.9751596450805664;;;;;;;;
1612376856.580603,3008,-1.950978398323059;;;;;;;;
1612376859.478542,3018,-2.089958667755127;;;;;;;;
1612376860.0589895,3020,-2.036926746368408;;;;;;;;
1612376862.5929163,3028,-1.9161500930786133;;;;;;;;
1612376863.70591,3032,-2.0514776706695557;;;;;;;;
1612376864.2614267,3034,-1.8348357677459717;;;;;;;;
1612376865.387447,3038,-1.9971215724945068;;;;;;;;
1612376865.955925,3040,-1.8993394374847412;;;;;;;;
1612376867.081101,3044,-2.2159228324890137;;;;;;;;
1612376867.640608,3046,-1.9396792650222778;;;;;;;;
1612376870.957294,3058,-1.8207817077636719;;;;;;;;
1612376871.50585,3060,-1.905855417251587;;;;;;;;
1612376872.0514767,3062,-1.9021514654159546;;;;;;;;
1612376875.2806113,3072,-1.974370002746582;;;;;;;;
1612376875.8780136,3074,-1.8239972591400146;;;;;;;;
1612376880.8372562,3092,-1.9916913509368896;;;;;;;;
1612376881.305438,3094,-2.0227556228637695;;;;;;;;
1612376882.877249,3100,-2.0003490447998047;;;;;;;;
1612376883.383911,3102,-2.123466968536377;;;;;;;;
1612376883.8775747,3104,-2.191497802734375;;;;;;;;
1612376884.9197874,3108,-1.9272971153259277;;;;;;;;
1612376885.9989665,3112,-1.9590764045715332;;;;;;;;
1612376886.9853008,3116,-1.986497402191162;;;;;;;;
1612376888.4852574,3122,-2.051037311553955;;;;;;;;
1612376888.8542717,3124,-1.5401760339736938;;;;;;;;
1612376889.9214432,3128,-0.9955247640609741;;;;;;;;
1612376890.5457492,3130,-3.104835271835327;;;;;;;;
1612376891.617884,3134,-1.0884442329406738;;;;;;;;
1612376892.2202756,3137,-1.0601236820220947;;;;;;;;
1612376892.9642847,3139,-1.1031984090805054;;;;;;;;
1612376894.090275,3142,-1.13407564163208;;;;;;;;
1612376894.5979176,3144,-1.1402628421783447;;;;;;;;
1612376895.866527,3151,-1.791520357131958;;;;;;;;
1612376896.326299,3153,-2.025378704071045;;;;;;;;
1612376897.4453075,3157,-1.9640259742736816;;;;;;;;
1612376897.9908738,3159,-1.861519455909729;;;;;;;;
1612376898.4585989,3161,-1.9450595378875732;;;;;;;;
1612376898.90543,3163,-1.8190319538116455;;;;;;;;
1612376899.839907,3167,-1.9443117380142212;;;;;;;;
1612376900.2817252,3169,-2.1091301441192627;;;;;;;;
1612376900.7544868,3171,-1.8984529972076416;;;;;;;;
1612376901.2063046,3173,-1.6450364589691162;;;;;;;;
1612376903.325198,3181,-1.837799310684204;;;;;;;;
1612376904.315851,3185,-2.0115418434143066;;;;;;;;
1612376904.6399865,3187,-3.3413031101226807;;;;;;;;
1612376905.2852843,3189,-1.8440018892288208;;;;;;;;
1612376906.0941148,3192,-1.856024146080017;;;;;;;;
1612376906.992696,3196,-1.7409050464630127;;;;;;;;
1612376907.9012675,3200,-1.8921797275543213;;;;;;;;
1612376908.3241348,3203,-2.4997000694274902;;;;;;;;
1612376908.7759733,3205,-1.774177074432373;;;;;;;;
1612376909.2107658,3207,-1.6882647275924683;;;;;;;;
1612376910.0884202,3211,-1.013268232345581;;;;;;;;
1612376910.5501854,3213,-1.9390968084335327;;;;;;;;
1612376910.9860373,3215,-1.7993359565734863;;;;;;;;
1612376911.378603,3217,-1.3110520839691162;;;;;;;;
1612376911.9376543,3219,-1.7084145545959473;;;;;;;;
1612376912.382433,3221,-1.6767793893814087;;;;;;;;
1612376913.2670856,3225,-1.083481788635254;;;;;;;;
1612376913.7856827,3227,-3.316157102584839;;;;;;;;
1612376914.7760932,3231,-1.0601861476898193;;;;;;;;
1612376915.4921758,3233,-1.1590420007705688;;;;;;;;
1612376916.0247793,3235,-2.4727044105529785;;;;;;;;
1612376916.5643096,3236,-2.45617413520813;;;;;;;;
1612376916.8914514,3239,-2.4144184589385986;;;;;;;;
1612376917.5506792,3241,-0.9993677139282227;;;;;;;;
1612376918.0953627,3242,-2.4884440898895264;;;;;;;;
1612376918.0953627,3243,-2.400054931640625;;;;;;;;
1612376918.5282085,3244,-2.417062282562256;;;;;;;;
1612376918.868297,3247,-2.4090805053710938;;;;;;;;
1612376920.378199,3255,-1.8237414360046387;;;;;;;;
1612376921.1607347,3259,-3.4588067531585693;;;;;;;;
1612376921.6163316,3261,-1.8205766677856445;;;;;;;;
1612376922.0691571,3263,-1.0959675312042236;;;;;;;;
1612376923.1691809,3268,-2.402815103530884;;;;;;;;
1612376923.615987,3270,-1.0043296813964844;;;;;;;;
1612376924.5335882,3274,-0.9793946743011475;;;;;;;;
1612376925.9335325,3281,-2.4322757720947266;;;;;;;;
1612376926.473062,3282,-2.431400775909424;;;;;;;;
1612376926.473062,3283,-2.422900676727295;;;;;;;;
1612376926.945798,3284,-2.5107500553131104;;;;;;;;
1612376928.058027,3288,-1.0924170017242432;;;;;;;;
1612376928.420929,3290,-2.414851665496826;;;;;;;;
1612376928.9028404,3293,-3.5298404693603516;;;;;;;;
1612376929.4344437,3295,-1.1444135904312134;;;;;;;;
1612376930.4014044,3299,-1.0874981880187988;;;;;;;;
1612376931.025612,3301,-1.080159068107605;;;;;;;;
1612376931.3738961,3303,-3.319880485534668;;;;;;;;
1612376931.7917795,3305,-3.050504207611084;;;;;;;;
1612376932.9008198,3309,-1.9090243577957153;;;;;;;;
1612376934.229265,3314,-1.0024645328521729;;;;;;;;
1612376934.7741926,3316,-1.1278419494628906;;;;;;;;
1612376935.2728887,3318,-1.0194402933120728;;;;;;;;
1612376935.7329414,3320,-0.9574063420295715;;;;;;;;
1612376935.7329414,3321,-2.436400890350342;;;;;;;;
1612376936.960663,3325,-2.505887746810913;;;;;;;;
1612376937.4451153,3326,-2.4308831691741943;;;;;;;;
1612376939.0568585,3333,-1.0316052436828613;;;;;;;;
1612376939.611377,3334,-2.407998561859131;;;;;;;;
1612376939.9395008,3336,-2.4065942764282227;;;;;;;;
1612376939.9405363,3337,-2.4187653064727783;;;;;;;;
1612376940.3942842,3339,-1.630624532699585;;;;;;;;
1612376942.221411,3347,-1.1673319339752197;;;;;;;;
1612376943.2985318,3353,-3.3613131046295166;;;;;;;;
1612376944.200092,3357,-1.7428569793701172;;;;;;;;
1612376945.4357893,3363,-1.896392583847046;;;;;;;;
1612376945.9331038,3365,-1.7322551012039185;;;;;;;;
1612376946.2789235,3367,-3.3834455013275146;;;;;;;;
1612376946.8017092,3369,-1.8202426433563232;;;;;;;;
1612376947.2688463,3371,-1.6705719232559204;;;;;;;;
1612376948.3458722,3374,-2.5211868286132812;;;;;;;;
1612376948.8764656,3376,-1.2280702590942383;;;;;;;;
1612376949.3521814,3378,-1.65053129196167;;;;;;;;
1612376950.5266354,3384,-3.3143913745880127;;;;;;;;
1612376950.826848,3386,-1.9370522499084473;;;;;;;;
1612376951.6825523,3390,-1.0972050428390503;;;;;;;;
1612376952.1363297,3392,-0.9922792911529541;;;;;;;;
1612376952.7865932,3394,-1.8279695510864258;;;;;;;;
1612376953.7879434,3398,-1.027738094329834;;;;;;;;
1612376954.8251429,3402,-1.8681868314743042;;;;;;;;
1612376955.317826,3404,-1.8193113803863525;;;;;;;;
1612376955.6110423,3406,-1.5526251792907715;;;;;;;;
1612376955.941161,3408,-1.0099085569381714;;;;;;;;
1612376955.941161,3409,-2.4843711853027344;;;;;;;;
1612376958.6634033,3421,-3.3823537826538086;;;;;;;;
1612376958.9835792,3422,-2.7967236042022705;;;;;;;;
1612376960.3629134,3428,-1.7528152465820312;;;;;;;;
1612376962.8176408,3438,-1.7764017581939697;;;;;;;;
1612376965.0729332,3446,-2.0385265350341797;;;;;;;;
1612376966.2536948,3450,-1.875171184539795;;;;;;;;
1612376967.3717716,3454,-1.9900257587432861;;;;;;;;
1612376968.5147223,3458,-1.8525056838989258;;;;;;;;
1612376969.0831733,3460,-1.9149205684661865;;;;;;;;
1612376969.651653,3462,-2.0972867012023926;;;;;;;;
1612376970.32984,3464,-2.1767234802246094;;;;;;;;
1612376973.149306,3472,-1.8400999307632446;;;;;;;;
1612376973.7277567,3474,-2.384746551513672;;;;;;;;
1612376974.2833045,3476,-1.881113886833191;;;;;;;;
1612376975.403279,3480,-2.1634178161621094;;;;;;;;
1612376975.9567993,3482,-1.8079168796539307;;;;;;;;
1612376976.508351,3484,-1.854498267173767;;;;;;;;
1612376978.7503316,3492,-1.805647850036621;;;;;;;;
1612376979.8892915,3496,-1.9884788990020752;;;;;;;;
1612376981.0192993,3500,-1.989640235900879;;;;;;;;
1612376982.1402798,3504,-1.8718645572662354;;;;;;;;
1612376982.6978133,3506,-1.9890683889389038;;;;;;;;
1612376983.8028283,3510,-1.7955889701843262;;;;;;;;
1612376986.0976932,3518,-1.9135096073150635;;;;;;;;
1612376987.2167206,3522,-1.9164690971374512;;;;;;;;
1612376987.771251,3524,-2.004086971282959;;;;;;;;
1612376989.4826448,3530,-1.910957932472229;;;;;;;;
1612376991.1459908,3536,-1.9589424133300781;;;;;;;;
1612376993.5342321,3544,-1.7482421398162842;;;;;;;;
1612376994.79885,3548,-1.9065840244293213;;;;;;;;
1612376995.5727818,3550,-1.8537425994873047;;;;;;;;
1612376997.4886603,3556,-2.0628695487976074;;;;;;;;
1612376999.773594,3564,-1.923297643661499;;;;;;;;
1612377000.355004,3566,-1.9837749004364014;;;;;;;;
1612377000.9474156,3568,-1.9283671379089355;;;;;;;;
1612377001.5139265,3570,-1.8781383037567139;;;;;;;;
1612377003.2113898,3576,-1.8920347690582275;;;;;;;;
1612377003.8008192,3578,-2.0645828247070312;;;;;;;;
1612377004.418138,3580,-1.8763978481292725;;;;;;;;
1612377005.7692332,3584,-1.9218275547027588;;;;;;;;
1612377006.3975446,3586,-1.9072118997573853;;;;;;;;
1612377006.982955,3588,-1.9482579231262207;;;;;;;;
1612377008.2476091,3592,-1.982569932937622;;;;;;;;
1612377008.8260632,3594,-1.859917402267456;;;;;;;;
1612377010.6183033,3600,-1.8915472030639648;;;;;;;;
1612377011.2565663,3602,-1.9055044651031494;;;;;;;;
1612377012.4992456,3606,-2.0404744148254395;;;;;;;;
1612377013.6332145,3610,-1.8742338418960571;;;;;;;;
1612377014.225643,3612,-1.8205467462539673;;;;;;;;
1612377014.7851593,3614,-1.8797693252563477;;;;;;;;
1612377017.058534,3622,-1.932765007019043;;;;;;;;
1612377018.7190943,3628,-1.7992501258850098;;;;;;;;
1612377019.2885797,3630,-1.841263771057129;;;;;;;;
1612377019.8431244,3632,-1.8482539653778076;;;;;;;;
1612377020.4006174,3634,-1.7634727954864502;;;;;;;;
1612377022.112735,3640,-1.8682342767715454;;;;;;;;
1612377023.8866038,3646,-2.040064573287964;;;;;;;;
1612377024.455085,3648,-1.956092357635498;;;;;;;;
1612377025.0794153,3650,-1.9488959312438965;;;;;;;;
1612377025.821432,3652,-1.9078843593597412;;;;;;;;
1612377026.4078636,3654,-1.8681504726409912;;;;;;;;
1612377027.6349957,3658,-1.907075047492981;;;;Extract String;Convert To Float;;;
