Wall time,Step,Value;;;;;"Average Reward; Last 50 Episodes"
1612285031.441713,3150,-1.1311466693878174;;;;;
1612285031.441713,3153,-2.467499017715454;;;;;
1612285031.441713,3157,-2.4261858463287354;;;;;
1612285031.4426873,3163,-1.7024292945861816;;;;;
1612285031.4426873,3171,-1.7767491340637207;;;;;
1612285031.4437165,3177,-1.1590262651443481;;;;;
1612285031.4446933,3184,-2.4775209426879883;;;;;
1612285031.4446933,3186,-1.0495142936706543;;;;;
1612285031.4446933,3188,-1.2624107599258423;;;;;
1612285058.9272466,3201,-2.543896198272705;;;;;
1612285058.9272466,3205,-1.2769790887832642;;;;;
1612285058.9272466,3209,-1.520418405532837;;;;;
1612285058.9272466,3214,-2.4734413623809814;;;;;
1612285058.9272466,3216,-1.7404494285583496;;;;;
1612285058.928243,3227,-1.1325576305389404;;;;;
1612285058.928243,3229,-1.123739242553711;;;;;
1612285058.929243,3237,-1.6517983675003052;;;;;
1612285058.929243,3244,-1.4233989715576172;;;;;
1612285058.9302385,3250,-1.853377342224121;;;;;
1612285058.9302385,3252,-1.125264048576355;;;;;
1612285058.9302385,3254,-1.6767959594726562;;;;;
1612285058.931211,3256,-0.9614875316619873;;;;;
1612285058.931211,3260,-1.0618324279785156;;;;;
1612285058.931211,3265,-2.525834083557129;;;;;
1612285058.9322329,3279,-1.2539777755737305;;;;;
1612285058.9322329,3281,-1.6524546146392822;;;;;
1612285058.9322329,3291,-0.9983730316162109;;;;;
1612285058.9332418,3295,-1.7434041500091553;;;;;
1612285058.9332418,3296,-2.837529420852661;;;;;
1612285058.9342022,3298,-1.135310173034668;;;;;
1612285058.93522,3315,-1.6756746768951416;;;;;
1612285058.93522,3323,-1.0681122541427612;;;;;
1612285058.93522,3325,-1.8939521312713623;;;;;
1612285058.93522,3327,-1.243685245513916;;;;;
1612285086.0938404,3329,-1.0821936130523682;;;;;
1612285086.0938404,3332,-2.554464101791382;;;;;
1612285086.0938404,3342,-1.826358437538147;;;;;
1612285086.0938404,3344,-0.9571740627288818;;;;;
1612285086.0948322,3348,-1.044956922531128;;;;;
1612285086.0948322,3350,-1.0564334392547607;;;;;
1612285086.0948322,3352,-1.2406706809997559;;;;;
1612285086.095835,3357,-1.684767484664917;;;;;
1612285086.095835,3361,-1.6607367992401123;;;;;
1612285086.095835,3362,-2.8708066940307617;;;;;
1612285086.095835,3364,-1.0670969486236572;;;;;
1612285086.0968325,3381,-1.4742944240570068;;;;;
1612285086.097798,3386,-1.6068872213363647;;;;;
1612285086.0988271,3403,-1.059731125831604;;;;;
1612285086.0998242,3413,-2.405696392059326;;;;;
1612285086.0998242,3415,-1.5966265201568604;;;;;
1612285086.1008234,3426,-2.444632053375244;;;;;
1612285086.1008234,3428,-1.1817972660064697;;;;;
1612285086.1008234,3430,-1.082791805267334;;;;;
1612285086.1008234,3434,-1.1637952327728271;;;;;
1612285086.1017873,3444,-2.483111619949341;;;;;
1612285111.8190992,3456,-1.7484792470932007;;;;;
1612285111.8190992,3458,-1.6925370693206787;;;;;
1612285111.8201199,3473,-3.4660863876342773;;;;;
1612285111.821086,3474,-2.409080982208252;;;;;
1612285111.821086,3479,-3.221287250518799;;;;;
1612285111.821086,3485,-1.6766645908355713;;;;;
1612285111.8224318,3493,-1.6666600704193115;;;;;
1612285111.8224318,3496,-2.533869981765747;;;;;
1612285111.8224318,3504,-1.0948376655578613;;;;;
1612285111.8234634,3514,-1.61472749710083;;;;;
1612285111.8234634,3522,-1.7881394624710083;;;;;
1612285111.8234634,3524,-1.8359419107437134;;;;;
1612285111.8250978,3530,-1.7837564945220947;;;;;
1612285111.8250978,3534,-1.2893807888031006;;;;;
1612285111.8250978,3540,-3.334812641143799;;;;;
1612285111.8250978,3547,-1.7187482118606567;;;;;
1612285111.8258283,3551,-1.4086365699768066;;;;;
1612285111.8258283,3554,-1.0786371231079102;;;;;
1612285111.8258283,3556,-1.7975349426269531;;;;;
1612285111.8268595,3558,-1.0661780834197998;;;;;
1612285111.827826,3571,-1.0625934600830078;;;;;
1612285111.827826,3574,-2.482640027999878;;;;;
1612285111.827826,3576,-1.4775114059448242;;;;;
1612285139.470342,3587,-1.703383207321167;;;;;
1612285139.470342,3589,-1.8932640552520752;;;;;
1612285139.470342,3590,-2.453127861022949;;;;;
1612285139.4713387,3594,-0.9666942358016968;;;;;
1612285139.4713387,3598,-1.2171671390533447;;;;;
1612285139.4723372,3621,-1.4290398359298706;;;;;
1612285139.4733632,3639,-1.41072416305542;;;;;
1612285139.474364,3647,-3.6017990112304688;;;;;
1612285139.4753628,3656,-1.8070728778839111;;;;;
1612285139.4753628,3657,-2.548492431640625;;;;;
1612285139.4763591,3666,-1.7972359657287598;;;;;
1612285139.4763591,3667,-2.453310489654541;;;;;
1612285139.4763591,3669,-1.5261125564575195;;;;;
1612285139.4763591,3677,-1.2362823486328125;;;;;
1612285139.477355,3679,-1.2016184329986572;;;;;
1612285139.477355,3691,-1.755022644996643;;;;;
1612285139.4783492,3699,-1.6271073818206787;;;;;
1612285139.4783492,3701,-1.6277434825897217;;;;;
1612285139.4783492,3703,-1.6056137084960938;;;;;
1612285139.479351,3707,-1.5996088981628418;;;;;
1612285139.479351,3709,-1.5853078365325928;;;;;
1612285165.7620668,3718,-2.4844110012054443;;;;;
1612285165.7620668,3724,-1.4560799598693848;;;;;
1612285165.7620668,3728,-1.1043838262557983;;;;;
1612285165.7630627,3734,-1.2570431232452393;;;;;
1612285165.764087,3740,-1.576526403427124;;;;;
1612285165.764087,3745,-1.609512209892273;;;;;
1612285165.764087,3749,-1.648796558380127;;;;;
1612285165.7650585,3761,-1.667548418045044;;;;;
1612285165.7650585,3763,-1.561467170715332;;;;;
1612285165.7650585,3767,-1.0662338733673096;;;;;
1612285165.7660823,3771,-1.3534592390060425;;;;;
1612285165.7670786,3788,-1.754561185836792;;;;;
1612285165.7670786,3790,-1.9281158447265625;;;;;
1612285165.7670786,3792,-1.0236736536026;;;;;
1612285165.7670786,3794,-1.691333293914795;;;;;
1612285165.7690737,3821,-1.4771437644958496;;;;;
1612285165.7700708,3829,-1.627397060394287;;;;;
1612285165.7700708,3837,-1.6016027927398682;;;;;
1612285165.7700708,3838,-2.473947525024414;;;;;
1612285193.0035102,3844,-1.2436538934707642;;;;;
1612285193.0035102,3846,-1.2315294742584229;;;;;
1612285193.0035102,3852,-1.6369028091430664;;;;;
1612285193.0035102,3855,-1.7033575773239136;;;;;
1612285193.0045085,3859,-1.2769794464111328;;;;;
1612285193.005507,3869,-1.7825281620025635;;;;;
1612285193.005507,3874,-1.6439343690872192;;;;;
1612285193.0065355,3877,-2.4076311588287354;;;;;
1612285193.0065355,3879,-1.6672604084014893;;;;;
1612285193.0065355,3882,-2.496530532836914;;;;;
1612285193.0065355,3888,-1.2125637531280518;;;;;
1612285193.0074995,3894,-1.8025027513504028;;;;;
1612285193.0074995,3898,-1.1802341938018799;;;;;
1612285193.008497,3904,-1.6574934720993042;;;;;
1612285193.008497,3910,-1.281402349472046;;;;;
1612285193.008497,3912,-1.3213365077972412;;;;;
1612285193.0095217,3917,-1.5525517463684082;;;;;
1612285193.0095217,3923,-1.3432135581970215;;;;;
1612285193.010245,3938,-1.24997878074646;;;;;
1612285193.010245,3940,-1.3958868980407715;;;;;
1612285193.010245,3944,-1.8214659690856934;;;;;
1612285193.0122416,3954,-1.6902036666870117;;;;;
1612285193.0122416,3963,-0.9969039559364319;;;;;
1612285193.0122416,3965,-1.6599855422973633;;;;;
1612285193.0122416,3967,-1.4027032852172852;;;;;
1612285220.2162066,3971,-1.8368422985076904;;;;;
1612285220.2162066,3973,-1.6984196901321411;;;;;
1612285220.2162066,3977,-1.4684996604919434;;;;;
1612285220.2162066,3981,-1.6238763332366943;;;;;
1612285220.2162066,3986,-1.2993581295013428;;;;;
1612285220.2172022,3988,-1.2272330522537231;;;;;
1612285220.2182121,3995,-1.2595329284667969;;;;;
1612285220.2182121,4004,-1.2746896743774414;;;;;
1612285220.2192032,4008,-1.5632078647613525;;;;;
1612285220.2192032,4020,-3.224703073501587;;;;;
1612285220.2192032,4022,-1.4501516819000244;;;;;
1612285220.2192032,4023,-2.482649087905884;;;;;
1612285220.2201953,4025,-1.908581256866455;;;;;
1612285220.2201953,4027,-1.4310312271118164;;;;;
1612285220.2201953,4033,-1.796589732170105;;;;;
1612285220.221219,4037,-1.2857365608215332;;;;;
1612285220.221219,4043,-0.9615113735198975;;;;;
1612285220.2221904,4045,-1.5461249351501465;;;;;
1612285220.2221904,4051,-1.8186242580413818;;;;;
1612285220.2221904,4055,-1.2043511867523193;;;;;
1612285220.2221904,4059,-1.2743074893951416;;;;;
1612285220.2221904,4061,-1.602649211883545;;;;;
1612285220.2221904,4062,-2.457224130630493;;;;;
1612285220.2231872,4070,-1.562195062637329;;;;;
1612285220.2231872,4078,-1.5347731113433838;;;;;
1612285220.2242112,4080,-1.9611284732818604;;;;;
1612285220.2242112,4082,-1.6305688619613647;;;;;
1612285220.2251806,4089,-1.2080717086791992;;;;;
1612285220.2251806,4091,-1.4567737579345703;;;;;
1612285220.2251806,4094,-2.4509072303771973;;;;;
1612285220.2251806,4095,-2.376607894897461;;;;;
1612285248.5385518,4099,-1.355745553970337;;;;;
1612285248.5385518,4101,-1.5267407894134521;;;;;
1612285248.5385518,4103,-1.1314674615859985;;;;;
1612285248.5385518,4107,-1.280300498008728;;;;;
1612285248.5385518,4109,-1.2413378953933716;;;;;
1612285248.5385518,4113,-1.6120275259017944;;;;;
1612285248.5395548,4119,-1.5731825828552246;;;;;
1612285248.5395548,4123,-1.2469123601913452;;;;;
1612285248.5405505,4125,-1.5384395122528076;;;;;
1612285248.5415435,4137,-1.8427000045776367;;;;;
1612285248.5415435,4139,-1.555246353149414;;;;;
1612285248.5415435,4141,-1.5735912322998047;;;;;
1612285248.5415435,4149,-1.7134069204330444;;;;;
1612285248.5415435,4153,-1.5922621488571167;;;;;
1612285248.542538,4157,-1.086651086807251;;;;;
1612285248.542538,4165,-1.5742175579071045;;;;;
1612285248.5435143,4177,-1.7329692840576172;;;;;
1612285248.5435143,4183,-1.6074483394622803;;;;;
1612285248.5435143,4187,-1.632615566253662;;;;;
1612285248.5435143,4191,-1.5819885730743408;;;;;
1612285248.544543,4193,-1.633787989616394;;;;;
1612285248.545532,4201,-1.4879438877105713;;;;;
1612285248.545532,4205,-2.099186897277832;;;;;
1612285248.545532,4207,-1.643929123878479;;;;;
1612285248.545532,4209,-1.0339226722717285;;;;;
1612285248.5465412,4215,-1.657959222793579;;;;;
1612285248.5465412,4223,-1.4138410091400146;;;;;
1612285275.393551,4225,-1.130108118057251;;;;;
1612285275.393551,4230,-1.5312901735305786;;;;;
1612285275.393551,4236,-1.5120017528533936;;;;;
1612285275.3945472,4244,-1.1649348735809326;;;;;
1612285275.395544,4256,-1.6891229152679443;;;;;
1612285275.395544,4258,-1.0115447044372559;;;;;
1612285275.395544,4264,-3.572387218475342;;;;;
1612285275.3965414,4266,-1.325512170791626;;;;;
1612285275.3965414,4270,-1.140363335609436;;;;;
1612285275.3965414,4274,-1.7784342765808105;;;;;
1612285275.3965414,4276,-1.5477485656738281;;;;;
1612285275.3965414,4279,-1.4568519592285156;;;;;
1612285275.3965414,4280,-2.5585503578186035;;;;;
1612285275.3971243,4283,-1.8085792064666748;;;;;
1612285275.3971243,4285,-1.0398263931274414;;;;;
1612285275.3971243,4287,-1.5888490676879883;;;;;
1612285275.3971243,4289,-1.7111369371414185;;;;;
1612285275.3981433,4292,-1.3034086227416992;;;;;
1612285275.3981433,4295,-2.439516544342041;;;;;
1612285275.3981433,4297,-1.444368839263916;;;;;
1612285275.3991218,4305,-1.5248632431030273;;;;;
1612285275.3991218,4307,-1.4846622943878174;;;;;
1612285275.3991218,4310,-1.1652642488479614;;;;;
1612285275.3991218,4315,-1.3205068111419678;;;;;
1612285275.4001384,4319,-1.2559716701507568;;;;;
1612285275.4001384,4325,-1.6565271615982056;;;;;
1612285275.4011164,4349,-1.5171971321105957;;;;;
1612285303.466926,4357,-1.313110589981079;;;;;
1612285303.466926,4362,-2.492780923843384;;;;;
1612285303.4679227,4372,-1.4636633396148682;;;;;
1612285303.4679227,4376,-1.5375466346740723;;;;;
1612285303.4679227,4382,-1.606039047241211;;;;;
1612285303.468939,4394,-1.2645177841186523;;;;;
1612285303.4699178,4396,-1.6315593719482422;;;;;
1612285303.4699178,4400,-1.5041934251785278;;;;;
1612285303.4699178,4406,-1.6993191242218018;;;;;
1612285303.4710193,4412,-1.2532371282577515;;;;;
1612285303.4710193,4414,-1.248990535736084;;;;;
1612285303.4710193,4416,-1.201680302619934;;;;;
1612285303.4723182,4434,-1.864737629890442;;;;;
1612285303.4723182,4436,-1.5440064668655396;;;;;
1612285303.4723182,4438,-1.1677558422088623;;;;;
1612285303.4723182,4440,-1.7558273077011108;;;;;
1612285303.4723182,4443,-1.1122862100601196;;;;;
1612285303.4723182,4447,-1.1557576656341553;;;;;
1612285303.47376,4453,-1.5467281341552734;;;;;
1612285303.47376,4463,-1.0319440364837646;;;;;
1612285303.47376,4467,-1.519803762435913;;;;;
1612285303.47376,4469,-1.390181541442871;;;;;
1612285303.4750621,4471,-1.637479305267334;;;;;
1612285303.4750621,4473,-1.5855631828308105;;;;;
1612285331.4394164,4488,-1.0805788040161133;;;;;
1612285331.441394,4505,-1.054265022277832;;;;;
1612285331.441394,4515,-3.5634262561798096;;;;;
1612285331.4423914,4531,-1.5158681869506836;;;;;
1612285331.4423914,4533,-1.0819175243377686;;;;;
1612285331.4433885,4538,-1.4510600566864014;;;;;
1612285331.4433885,4546,-1.301844835281372;;;;;
1612285331.4433885,4552,-1.2729682922363281;;;;;
1612285331.4444146,4560,-1.0827034711837769;;;;;
1612285331.4444146,4566,-1.3889673948287964;;;;;
1612285331.4454103,4572,-1.688066005706787;;;;;
1612285331.4454103,4574,-1.256528615951538;;;;;
1612285331.4454103,4576,-1.5791079998016357;;;;;
1612285331.446381,4580,-1.3751243352890015;;;;;
1612285331.446381,4596,-1.3990660905838013;;;;;
1612285331.447378,4600,-1.5184779167175293;;;;;
1612285331.447378,4604,-1.016782283782959;;;;;
1612285358.7753205,4608,-1.2925734519958496;;;;;
1612285358.7763183,4617,-1.1955609321594238;;;;;
1612285358.7773156,4627,-1.6577340364456177;;;;;
1612285358.7773156,4641,-1.658166527748108;;;;;
1612285358.7773156,4643,-1.6947996616363525;;;;;
1612285358.7793097,4645,-1.170536756515503;;;;;
1612285358.7793097,4653,-0.9964216351509094;;;;;
1612285358.7793097,4659,-1.5963146686553955;;;;;
1612285358.7813034,4664,-1.1772549152374268;;;;;
1612285358.7813034,4680,-1.4045321941375732;;;;;
1612285358.7823014,4684,-1.82594895362854;;;;;
1612285358.7823014,4692,-1.6345455646514893;;;;;
1612285358.7823014,4694,-1.5094211101531982;;;;;
1612285358.7823014,4696,-1.042142629623413;;;;;
1612285358.7823014,4698,-1.8077318668365479;;;;;
1612285358.7832983,4702,-1.1602370738983154;;;;;
1612285358.7832983,4706,-1.579062581062317;;;;;
1612285358.7842958,4711,-1.0238761901855469;;;;;
1612285358.7842958,4715,-2.388108253479004;;;;;
1612285358.7847292,4721,-3.7583484649658203;;;;;
1612285358.7847292,4725,-1.3507448434829712;;;;;
1612285385.6545808,4739,-1.3267182111740112;;;;;
1612285385.6545808,4746,-1.8389500379562378;;;;;
1612285385.6545808,4749,-2.4878978729248047;;;;;
1612285385.6545808,4753,-1.159034013748169;;;;;
1612285385.65558,4757,-1.5747692584991455;;;;;
1612285385.65558,4758,-2.4749701023101807;;;;;
1612285385.65558,4762,-1.2273659706115723;;;;;
1612285385.6566072,4767,-1.6454155445098877;;;;;
1612285385.6566072,4771,-1.127060890197754;;;;;
1612285385.657574,4777,-1.508470058441162;;;;;
1612285385.657574,4781,-1.6130092144012451;;;;;
1612285385.657574,4787,-1.110180377960205;;;;;
1612285385.657574,4789,-1.0809710025787354;;;;;
1612285385.657574,4791,-1.796143889427185;;;;;
1612285385.6595998,4811,-1.5629922151565552;;;;;
1612285385.6595998,4813,-1.194610834121704;;;;;
1612285385.6595998,4817,-1.267927885055542;;;;;
1612285385.6605918,4819,-1.2761731147766113;;;;;
1612285385.6605918,4821,-1.447310447692871;;;;;
1612285385.6605918,4823,-1.3046023845672607;;;;;
1612285385.6605918,4829,-1.1449573040008545;;;;;
1612285385.6605918,4831,-3.2205746173858643;;;;;
1612285385.6615639,4835,-1.6222820281982422;;;;;
1612285385.6615639,4841,-1.1168105602264404;;;;;
1612285385.6615639,4845,-1.3766945600509644;;;;;
1612285385.6615639,4849,-3.4896836280822754;;;;;
1612285385.6625612,4852,-2.4752681255340576;;;;;
1612285413.872613,4870,-1.802245855331421;;;;;
1612285413.872613,4871,-2.425398349761963;;;;;
1612285413.872613,4876,-2.425480365753174;;;;;
1612285413.872613,4880,-1.6578751802444458;;;;;
1612285413.8735797,4884,-1.5712144374847412;;;;;
1612285413.8735797,4887,-1.8629636764526367;;;;;
1612285413.8735797,4891,-1.0386770963668823;;;;;
1612285413.8735797,4893,-1.2613505125045776;;;;;
1612285413.8735797,4899,-1.5583572387695312;;;;;
1612285413.8751798,4911,-1.4821707010269165;;;;;
1612285413.8751798,4912,-2.5203778743743896;;;;;
1612285413.8762066,4920,-1.6529216766357422;;;;;
1612285413.8762066,4926,-1.180604100227356;;;;;
1612285413.877177,4932,-1.589949131011963;;;;;
1612285413.877177,4936,-1.2235188484191895;;;;;
1612285413.877177,4937,-2.4908273220062256;;;;;
1612285413.8781745,4945,-1.6124863624572754;;;;;
1612285413.8781745,4953,-1.669590950012207;;;;;
1612285413.8791993,4958,-2.4866325855255127;;;;;
1612285413.8791993,4960,-1.733697772026062;;;;;
1612285413.8791993,4962,-1.5444488525390625;;;;;
1612285413.8791993,4964,-1.1361333131790161;;;;;
1612285413.8791993,4970,-1.05973482131958;;;;;
1612285413.8801692,4978,-1.1761298179626465;;;;;
1612285413.8811662,4982,-1.4088351726531982;;;;;
1612285413.8811662,4990,-0.9122769832611084;;;;;
1612285440.4367268,4992,-1.8525333404541016;;;;;
1612285440.4367268,4996,-0.978331983089447;;;;;
1612285440.4367268,4998,-0.982345700263977;;;;;
1612285440.4377244,5008,-1.0682915449142456;;;;;
1612285440.4387214,5013,-1.6090035438537598;;;;;
1612285440.4387214,5014,-2.3961081504821777;;;;;
1612285440.4387214,5018,-1.2956976890563965;;;;;
1612285440.4387214,5022,-1.201759696006775;;;;;
1612285440.4387214,5026,-1.3669368028640747;;;;;
1612285440.4387214,5028,-1.1910098791122437;;;;;
1612285440.4397187,5033,-2.5139973163604736;;;;;
1612285440.4397187,5035,-1.5616726875305176;;;;;
1612285440.4397187,5039,-1.6726576089859009;;;;;
1612285440.4407158,5045,-1.534034013748169;;;;;
1612285440.4407158,5047,-1.8496649265289307;;;;;
1612285440.4407158,5051,-1.748458743095398;;;;;
1612285440.4417129,5062,-1.682295560836792;;;;;
1612285440.443014,5068,-1.3557753562927246;;;;;
1612285440.443014,5074,-3.5162365436553955;;;;;
1612285440.443014,5076,-1.6797322034835815;;;;;
1612285440.443014,5083,-2.526658296585083;;;;;
1612285440.444758,5094,-1.6252082586288452;;;;;
1612285440.4457364,5118,-1.132798194885254;;;;;
1612285466.4682848,5125,-1.4111915826797485;;;;;
1612285466.4682848,5128,-2.471116542816162;;;;;
1612285466.4692822,5137,-1.3259704113006592;;;;;
1612285466.4692822,5140,-2.43926739692688;;;;;
1612285466.4692822,5144,-1.6686842441558838;;;;;
1612285466.47028,5152,-1.048913598060608;;;;;
1612285466.47028,5162,-3.237241744995117;;;;;
1612285466.4712765,5170,-0.9210331439971924;;;;;
1612285466.4722764,5177,-1.315805435180664;;;;;
1612285466.4722764,5182,-2.3931117057800293;;;;;
1612285466.4732711,5199,-1.273226022720337;;;;;
1612285466.474245,5210,-0.9375066757202148;;;;;
1612285466.4752672,5228,-2.4155876636505127;;;;;
1612285466.4752672,5229,-2.445641279220581;;;;;
1612285466.4752672,5231,-0.992913007736206;;;;;
1612285466.4752672,5237,-1.6189045906066895;;;;;
1612285466.4762628,5239,-1.0765708684921265;;;;;
1612285493.0921218,5249,-1.5372183322906494;;;;;
1612285493.0921218,5252,-1.9517145156860352;;;;;
1612285493.0921218,5260,-1.4536678791046143;;;;;
1612285493.0921218,5262,-1.1120119094848633;;;;;
1612285493.0921218,5264,-1.5992777347564697;;;;;
1612285493.0921218,5266,-1.7599343061447144;;;;;
1612285493.0930934,5268,-1.4994268417358398;;;;;
1612285493.0930934,5270,-1.1756759881973267;;;;;
1612285493.0930934,5272,-1.1905250549316406;;;;;
1612285493.0941148,5288,-1.1630935668945312;;;;;
1612285493.0950878,5293,-2.433758497238159;;;;;
1612285493.0950878,5305,-0.9661157131195068;;;;;
1612285493.098081,5331,-1.01702880859375;;;;;
1612285493.098081,5333,-1.6707146167755127;;;;;
1612285493.098081,5335,-1.2151024341583252;;;;;
1612285493.099173,5348,-2.77843976020813;;;;;
1612285493.099173,5358,-1.3291592597961426;;;;;
1612285493.1005049,5362,-2.8071670532226562;;;;;
1612285493.1005049,5365,-2.4304418563842773;;;;;
1612285493.1005049,5367,-1.5750441551208496;;;;;
1612285493.1005049,5369,-1.27553129196167;;;;;
1612285493.1005049,5371,-1.1677719354629517;;;;;
1612285518.1516376,5379,-3.2651031017303467;;;;;
1612285518.1526613,5394,-1.6136572360992432;;;;;
1612285518.1536555,5396,-1.3690580129623413;;;;;
1612285518.1536555,5401,-1.5637352466583252;;;;;
1612285518.1536555,5405,-1.58469557762146;;;;;
1612285518.1536555,5407,-1.109910488128662;;;;;
1612285518.1536555,5411,-1.23175048828125;;;;;
1612285518.1546292,5421,-1.5116674900054932;;;;;
1612285518.155651,5434,-3.3061180114746094;;;;;
1612285518.155651,5438,-1.521512746810913;;;;;
1612285518.1566477,5444,-1.2683583498001099;;;;;
1612285518.1566477,5447,-2.4095590114593506;;;;;
1612285518.1576796,5457,-1.1726291179656982;;;;String;Float
1612285518.1576796,5463,-3.100971221923828;;;;-3.100971221923828;-3.100971222
1612285518.1576796,5469,-1.3707410097122192;;;;-1.3707410097122192;-1.37074101
1612285518.1587076,5486,-1.2647082805633545;;;;-1.2647082805633545;-1.264708281
1612285518.1587076,5487,-2.4783060550689697;;;;-2.4783060550689697;-2.478306055
1612285518.1596773,5493,-1.5950956344604492;;;;-1.5950956344604492;-1.595095634
1612285518.1606743,5499,-1.1697742938995361;;;;-1.1697742938995361;-1.169774294
1612285518.1606743,5503,-1.2825419902801514;;;;-1.2825419902801514;-1.28254199
1612285544.8352802,5505,-1.1117212772369385;;;;-1.1117212772369385;-1.111721277
1612285544.8362768,5516,-1.355906367301941;;;;-1.355906367301941;-1.355906367
1612285544.8362768,5522,-1.6663453578948975;;;;-1.6663453578948975;-1.666345358
1612285544.8373015,5523,-2.4515414237976074;;;;-2.4515414237976074;-2.451541424
1612285544.8373015,5527,-1.7711392641067505;;;;-1.7711392641067505;-1.771139264
1612285544.8373015,5532,-1.240710735321045;;;;-1.240710735321045;-1.240710735
1612285544.8373015,5536,-1.3366787433624268;;;;-1.3366787433624268;-1.336678743
1612285544.8373015,5540,-1.2516911029815674;;;;-1.2516911029815674;-1.251691103
1612285544.838272,5546,-1.095879077911377;;;;-1.095879077911377;-1.095879078
1612285544.838272,5548,-1.362630009651184;;;;-1.362630009651184;-1.36263001
1612285544.838272,5550,-1.5970124006271362;;;;-1.5970124006271362;-1.597012401
1612285544.8394957,5564,-1.4090800285339355;;;;-1.4090800285339355;-1.409080029
1612285544.8405159,5573,-1.0743502378463745;;;;-1.0743502378463745;-1.074350238
1612285544.8405159,5576,-2.4187891483306885;;;;-2.4187891483306885;-2.418789148
1612285544.8405159,5578,-1.0935351848602295;;;;-1.0935351848602295;-1.093535185
1612285544.8414927,5579,-2.4075653553009033;;;;-2.4075653553009033;-2.407565355
1612285544.8414927,5587,-1.8750317096710205;;;;-1.8750317096710205;-1.87503171
1612285544.8414927,5589,-1.6207561492919922;;;;-1.6207561492919922;-1.620756149
1612285544.84249,5598,-1.2515652179718018;;;;-1.2515652179718018;-1.251565218
1612285544.84249,5600,-1.1465611457824707;;;;-1.1465611457824707;-1.146561146
1612285544.84249,5608,-1.620190143585205;;;;-1.620190143585205;-1.620190144
1612285544.84249,5614,-1.188812017440796;;;;-1.188812017440796;-1.188812017
1612285544.8435066,5616,-1.1626585721969604;;;;-1.1626585721969604;-1.162658572
1612285544.8435066,5620,-1.2647466659545898;;;;-1.2647466659545898;-1.264746666
1612285570.5713236,5632,-1.1946165561676025;;;;-1.1946165561676025;-1.194616556
1612285570.5713236,5634,-1.0693745613098145;;;;-1.0693745613098145;-1.069374561
1612285570.5713236,5642,-2.410261869430542;;;;-2.410261869430542;-2.410261869
1612285570.5733185,5665,-1.7442811727523804;;;;-1.7442811727523804;-1.744281173
1612285570.5743446,5675,-0.9174175262451172;;;;-0.9174175262451172;-0.917417526
1612285570.5753322,5679,-1.3805227279663086;;;;-1.3805227279663086;-1.380522728
1612285570.5753322,5681,-1.653860330581665;;;;-1.653860330581665;-1.653860331
1612285570.5753322,5685,-2.7794270515441895;;;;-2.7794270515441895;-2.779427052
1612285570.5763288,5687,-1.6128675937652588;;;;-1.6128675937652588;-1.612867594
1612285570.5763288,5704,-1.2542967796325684;;;;-1.2542967796325684;-1.25429678
1612285570.577329,5716,-1.3493690490722656;;;;-1.3493690490722656;-1.349369049
1612285570.577329,5723,-1.437014102935791;;;;-1.437014102935791;-1.437014103
1612285570.5783048,5725,-1.0686540603637695;;;;-1.0686540603637695;-1.06865406
1612285570.5783048,5733,-1.445528268814087;;;;-1.445528268814087;-1.445528269
1612285570.5783048,5737,-1.5144250392913818;;;;-1.5144250392913818;-1.514425039
1612285570.5783048,5740,-2.4550254344940186;;;;-2.4550254344940186;-2.455025434
1612285570.5793288,5744,-1.5005416870117188;;;;-1.5005416870117188;-1.500541687
1612285570.5793288,5748,-1.4458123445510864;;;;-1.4458123445510864;-1.445812345
1612285570.5803263,5754,-1.4072141647338867;;;;-1.4072141647338867;-1.407214165
1612285570.5803263,5756,-1.2453300952911377;;;;-1.2453300952911377;-1.245330095
1612285570.5803263,5758,-1.182919979095459;;;;-1.182919979095459;-1.182919979
;;;;;
;;;;;
;;;;Average:;-1.540496081
