Wall time,Step,Value
1613261139.421118,264,-0.7214536666870117
1613261139.4340837,300,-0.7619931697845459
1613261146.1740358,384,-0.19845256209373474
1613261146.1770277,396,-0.1664230227470398
1613261146.1830115,414,-0.17302867770195007
1613261152.5306692,462,0.05388939380645752
1613261159.070902,534,-0.09667203575372696
1613261159.0768907,552,-0.15583911538124084
1613261165.2262843,660,0.0037198185455054045
1613261170.093642,690,0.1583329737186432
1613261170.1016202,714,0.21444129943847656
1613261175.9116383,816,0.25189605355262756
1613261187.9736786,960,0.06715384870767593
1613261187.9806726,978,0.001131498022004962
1613261194.218496,1014,0.2147889882326126
1613261200.4263752,1068,0.16719309985637665
1613261200.436346,1098,0.07244391739368439
1613261200.4423325,1110,0.2726665437221527
1613261219.5535996,1326,-0.026652663946151733
1613261219.5625513,1356,0.14797915518283844
1613261225.689398,1428,0.21205273270606995
1613261225.7023566,1464,0.18999473750591278
1613261230.609298,1476,0.27045050263404846
1613261230.6252553,1518,0.1593969613313675
1613261235.8758657,1542,0.2632823586463928
1613261242.8828785,1638,0.14619934558868408
1613261249.2045257,1716,0.15559235215187073
1613261249.2104793,1728,0.042730048298835754
1613261249.229429,1776,0.1774362027645111
1613261255.0882251,1836,0.09640879929065704
1613261261.1279457,1872,0.07728370279073715
1613261261.144906,1920,0.2895323932170868
1613261267.128904,1998,0.2685926556587219
1613261267.1368835,2022,0.23307251930236816
1613261289.4486527,2286,0.1096058338880539
1613261289.4496262,2292,0.17787781357765198
1613261295.3755844,2376,0.27116844058036804
1613261295.384562,2394,0.22492468357086182
1613261295.3925395,2412,0.2375485897064209
1613261301.6189854,2484,0.11651625484228134
1613261301.6259673,2502,0.07639501243829727
1613261307.4284012,2496,0.2516857385635376
1613261307.448337,2556,0.2311132699251175
1613261313.0735264,2652,0.23564264178276062
1613261324.9743268,2748,0.17965015769004822
1613261331.1488225,2832,0.2117055356502533
1613261331.1587963,2862,0.16121378540992737
1613261340.766332,2994,0.23063454031944275
1613261340.7912652,3054,0.25576186180114746
1613261346.647344,3072,0.17940755188465118
1613261346.6672895,3114,0.1699022501707077
1613261346.6692839,3120,0.2331792414188385
1613261352.4810033,3192,0.22198550403118134
1613261358.1844828,3288,0.2576480507850647
1613261358.188474,3300,0.18723656237125397
1613261364.1994393,3354,0.054687775671482086
1613261369.7760844,3378,0.1660480797290802
1613261369.7780821,3384,0.2341793328523636
1613261369.7830923,3396,0.2854786813259125
1613261369.7880583,3414,0.21165761351585388
1613261369.793042,3426,0.24544700980186462
1613261375.652491,3486,0.21654434502124786
1613261375.6737204,3546,0.19957508146762848
1613261387.2345123,3612,0.17761854827404022
1613261393.0238295,3756,0.17732477188110352
1613261393.031808,3780,0.28322887420654297
1613261398.8176806,3786,0.0719425231218338
1613261398.8396165,3834,0.2822648286819458
1613261404.862191,3870,0.0656728595495224
1613261410.6157877,3936,0.18200862407684326
1613261410.6251402,3960,0.1926981806755066
1613261410.6466486,4014,0.13407404720783234
1613261416.5215104,4020,0.3032143712043762
1613261416.5255003,4032,0.12884235382080078
1613261416.5294883,4044,0.12430937588214874
1613261416.5434859,4086,0.27343127131462097
1613261422.5356197,4098,0.18602415919303894
1613261422.539578,4110,0.17470477521419525
1613261422.5493371,4140,0.12000460922718048
1613261422.5533392,4152,0.21044738590717316
1613261422.561337,4176,0.1616864949464798
1613261428.240513,4188,0.17105840146541595
1613261428.256475,4224,0.2759810984134674
1613261428.2584646,4230,0.2705335021018982
1613261439.874532,4332,0.14105857908725739
1613261439.8824875,4356,0.22984151542186737
1613261451.7247279,4524,0.27255383133888245
1613261451.7386909,4566,0.16465094685554504
1613261458.1414099,4584,0.217021182179451
1613261464.0065587,4656,0.08072607964277267
1613261464.0163267,4680,0.3043428957462311
1613261464.0332818,4722,0.26647043228149414
1613261464.0382674,4734,0.16008883714675903
1613261470.1265664,4752,0.20173212885856628
1613261470.1315424,4764,0.18336917459964752
1613261476.240706,4830,0.11169187724590302
1613261476.2426996,4836,0.1908837854862213
1613261476.26322,4896,0.27576056122779846
1613261482.4756923,4902,0.2506007254123688
1613261482.492647,4956,0.26610830426216125
1613261482.4996297,4980,0.13849559426307678
1613261488.4225655,4986,0.15367752313613892
1613261488.4405243,5040,0.24827110767364502
1613261488.4424946,5046,0.28844135999679565
1613261494.614004,5064,0.33194488286972046
1613261494.6170232,5070,0.28177908062934875
1613261494.6269896,5100,0.07234363257884979
1613261500.5035303,5196,0.21176831424236298
1613261500.5105355,5214,0.3251575827598572
1613261506.1115026,5250,0.21474365890026093
1613261517.7115016,5400,0.2367875874042511
1613261523.4505208,5460,0.1414433717727661
1613261523.4624798,5496,0.19702160358428955
1613261523.4694667,5514,0.09681785851716995
1613261523.474446,5526,0.2929481863975525
1613261529.6044211,5532,0.33729255199432373
1613261529.6160398,5568,0.2033299207687378
1613261529.6260133,5598,0.3144071698188782
1613261535.319359,5646,0.19952671229839325
1613261535.3323183,5682,0.20264177024364471
1613261541.0660791,5694,0.22360391914844513
1613261541.0870218,5754,0.3002854287624359
1613261558.8144293,5958,0.25058406591415405
1613261558.8224075,5982,0.2230565994977951
1613261558.8244014,5988,0.29255327582359314
1613261558.8263977,5994,0.26802927255630493
1613261565.2325087,6084,0.2453652322292328
1613261571.7073348,6150,0.09790364652872086
1613261578.301006,6210,0.23763605952262878
1613261590.4814622,6336,0.25579768419265747
1613261590.5073931,6408,0.23722390830516815
1613261596.372025,6456,0.18595702946186066
1613261596.3790076,6474,0.27673429250717163
1613261596.3859863,6492,0.2612413763999939
1613261607.8933666,6582,0.2474190890789032
1613261607.9043367,6618,0.25071483850479126
1613261607.9173021,6660,0.25268828868865967
1613261613.5737436,6678,0.17228178679943085
1613261619.2888432,6756,0.12811598181724548
1613261619.2948272,6774,0.19219647347927094
1613261624.839397,6828,0.2669318616390228
1613261624.8453643,6846,0.3093589246273041
1613261624.8523457,6864,0.22619883716106415
1613261624.8543575,6870,0.2536809742450714
1613261642.5098386,7110,0.28516510128974915
1613261642.5158222,7128,0.21339383721351624
1613261642.5218058,7146,0.2478240728378296
1613261648.3177044,7134,0.21175351738929749
1613261654.239491,7248,0.3570231795310974
1613261660.1529255,7308,0.33729326725006104
1613261660.1569142,7320,0.23754474520683289
1613261660.1728728,7368,0.3313120901584625
1613261666.0362148,7374,0.27872151136398315
1613261672.2936842,7506,0.13381162285804749
1613261672.294683,7512,-0.04777408763766289
1613261677.8926666,7566,0.19643767178058624
1613261677.9096353,7614,0.21573595702648163
1613261683.4688284,7620,0.20221535861492157
1613261683.4728172,7632,0.031427402049303055
1613261694.844102,7794,0.11148307472467422
1613261694.8521092,7818,0.014221444725990295
1613261706.6268191,7932,0.2332594394683838
1613261712.7683833,8016,0.22349874675273895
1613261712.7703784,8022,0.15711645781993866
1613261719.0500672,8094,0.1733301430940628
1613261719.0604856,8118,0.2907834053039551
1613261725.4360445,8196,0.11906588077545166
1613261725.4380383,8202,0.27105337381362915
1613261731.3099134,8322,0.2554275691509247
1613261736.978718,8334,0.3530355393886566
1613261736.9907064,8364,0.3117767870426178
1613261736.996688,8382,0.29418087005615234
1613261737.0066402,8412,0.4100194573402405
1613261742.5915217,8412,0.28270667791366577
1613261742.6216269,8484,0.3231469690799713
1613261748.4245596,8520,0.1874411553144455
1613261748.4395082,8562,0.33202385902404785
1613261754.198516,8586,0.2735963761806488
1613261754.2198904,8640,0.21486349403858185
1613261754.2288432,8664,0.2701473832130432
1613261759.213626,8658,0.314591646194458
1613261759.2176163,8670,0.2262517511844635
1613261759.224597,8688,0.25770553946495056
1613261759.2375617,8730,0.2466939389705658
1613261763.5778425,8772,0.26070940494537354
1613261768.146911,8814,0.24280957877635956
1613261768.1548898,8838,0.16393586993217468
1613261768.1588793,8850,0.3229330778121948
1613261768.1658592,8868,0.190955251455307
1613261768.1758327,8898,0.3264347016811371
1613261773.7002077,8898,0.2631278336048126
1613261773.7031639,8904,0.18906442821025848
1613261779.4410365,9012,0.21327319741249084
1613261779.4579728,9066,0.1762075424194336
1613261785.6707032,9084,0.23024716973304749
1613261785.6856642,9126,0.24766993522644043
1613261785.6886556,9132,0.28268593549728394
1613261791.619801,9168,0.22527198493480682
1613261791.633765,9210,0.21294161677360535
1613261803.3800714,9306,0.19122274219989777
1613261803.388499,9330,0.20163413882255554
1613261808.9244998,9372,0.30083131790161133
1613261808.9335265,9396,0.2732682526111603
1613261808.951427,9450,0.3233989477157593
1613261814.899447,9516,0.13697926700115204
1613261814.9074328,9534,0.04852698743343353
1613261819.652766,9552,0.18370601534843445
1613261819.6567547,9564,0.21905025839805603
1613261829.2363257,9738,0.2555380165576935
